iter	F1	Logloss	Accuracy	Precision	Recall
43	0.4395604396	0.5735080081	0.7609375	0.7407407407	0.3125
44	0.4509090909	0.5712115036	0.7640625	0.7469879518	0.3229166667
45	0.4659498208	0.5692045928	0.7671875	0.7471264368	0.3385416667
46	0.4659498208	0.5678472219	0.7671875	0.7471264368	0.3385416667
47	0.4604316547	0.5666969233	0.765625	0.7441860465	0.3333333333
48	0.4565217391	0.5661960008	0.765625	0.75	0.328125
49	0.4452554745	0.5656150156	0.7625	0.743902439	0.3177083333
50	0.4411764706	0.5640491895	0.7625	0.75	0.3125
51	0.4411764706	0.5629001679	0.7625	0.75	0.3125
52	0.442804428	0.5612020541	0.7640625	0.7594936709	0.3125
53	0.4654545455	0.5594955932	0.7703125	0.7710843373	0.3333333333
54	0.4598540146	0.5585841162	0.76875	0.7682926829	0.328125
55	0.4615384615	0.5571079445	0.7703125	0.7777777778	0.328125
56	0.4654545455	0.5553187186	0.7703125	0.7710843373	0.3333333333
57	0.4598540146	0.553687148	0.76875	0.7682926829	0.328125
58	0.4820143885	0.5521601464	0.775	0.7790697674	0.3489583333
59	0.4946236559	0.5501612641	0.7796875	0.7931034483	0.359375
60	0.4964028777	0.5490557212	0.78125	0.8023255814	0.359375
61	0.4855072464	0.5478394074	0.778125	0.7976190476	0.3489583333
62	0.4909747292	0.5464304363	0.7796875	0.8	0.3541666667
63	0.4909747292	0.5452420651	0.7796875	0.8	0.3541666667
64	0.4855072464	0.543780151	0.778125	0.7976190476	0.3489583333
65	0.4909747292	0.5425951862	0.7796875	0.8	0.3541666667
66	0.4909747292	0.5418163573	0.7796875	0.8	0.3541666667
67	0.5017921147	0.5401846527	0.7828125	0.8045977011	0.3645833333
68	0.5017921147	0.5393673994	0.7828125	0.8045977011	0.3645833333
69	0.5035971223	0.5377130573	0.784375	0.8139534884	0.3645833333
70	0.5035971223	0.5374216005	0.784375	0.8139534884	0.3645833333
71	0.5229681979	0.535448653	0.7890625	0.8131868132	0.3854166667
72	0.512455516	0.5343800116	0.7859375	0.808988764	0.375
73	0.5071428571	0.5330677391	0.784375	0.8068181818	0.3697916667
74	0.512455516	0.5317632559	0.7859375	0.808988764	0.375
75	0.5300353357	0.5304220149	0.7921875	0.8241758242	0.390625
76	0.5300353357	0.5292239869	0.7921875	0.8241758242	0.390625
77	0.5352112676	0.5279336226	0.79375	0.8260869565	0.3958333333
78	0.5300353357	0.5269483288	0.7921875	0.8241758242	0.390625
79	0.5403508772	0.5255900369	0.7953125	0.8279569892	0.4010416667
80	0.5352112676	0.5241681248	0.79375	0.8260869565	0.3958333333
81	0.5454545455	0.5226155539	0.796875	0.829787234	0.40625
82	0.5454545455	0.5213522105	0.796875	0.829787234	0.40625
83	0.5454545455	0.5202465836	0.796875	0.829787234	0.40625
84	0.5454545455	0.5188865474	0.796875	0.829787234	0.40625
85	0.5454545455	0.5185657556	0.796875	0.829787234	0.40625
86	0.5467128028	0.517216777	0.7953125	0.8144329897	0.4114583333
87	0.5467128028	0.5153890003	0.7953125	0.8144329897	0.4114583333
88	0.5467128028	0.5141425036	0.7953125	0.8144329897	0.4114583333
89	0.5486111111	0.5131820419	0.796875	0.8229166667	0.4114583333
90	0.5486111111	0.5119161745	0.796875	0.8229166667	0.4114583333
91	0.5486111111	0.5111004116	0.796875	0.8229166667	0.4114583333
92	0.5486111111	0.5100901645	0.796875	0.8229166667	0.4114583333
93	0.553633218	0.5086738208	0.7984375	0.824742268	0.4166666667
94	0.553633218	0.5076474	0.7984375	0.824742268	0.4166666667
95	0.553633218	0.5073664054	0.7984375	0.824742268	0.4166666667
96	0.553633218	0.5063660054	0.7984375	0.824742268	0.4166666667
97	0.553633218	0.5049035153	0.7984375	0.824742268	0.4166666667
98	0.5586206897	0.50345165	0.8	0.8265306122	0.421875
99	0.5586206897	0.5024903578	0.8	0.8265306122	0.421875
100	0.553633218	0.5018619869	0.7984375	0.824742268	0.4166666667
101	0.5586206897	0.5005944298	0.8	0.8265306122	0.421875
102	0.5586206897	0.4996011344	0.8	0.8265306122	0.421875
103	0.5635738832	0.4984980742	0.8015625	0.8282828283	0.4270833333
104	0.5635738832	0.4973634771	0.8015625	0.8282828283	0.4270833333
105	0.5635738832	0.4971800575	0.8015625	0.8282828283	0.4270833333
106	0.5635738832	0.4963942402	0.8015625	0.8282828283	0.4270833333
107	0.5586206897	0.4952500554	0.8	0.8265306122	0.421875
108	0.5586206897	0.4939666183	0.8	0.8265306122	0.421875
109	0.5586206897	0.4927951611	0.8	0.8265306122	0.421875
110	0.5616438356	0.4917248791	0.8	0.82	0.4270833333
111	0.5714285714	0.49093566	0.803125	0.8235294118	0.4375
112	0.5733788396	0.4906421718	0.8046875	0.8316831683	0.4375
113	0.566552901	0.4893305002	0.8015625	0.8217821782	0.4322916667
114	0.5684931507	0.4884198658	0.803125	0.83	0.4322916667
115	0.5733788396	0.4874156687	0.8046875	0.8316831683	0.4375
116	0.5733788396	0.4864087566	0.8046875	0.8316831683	0.4375
117	0.566552901	0.4858480691	0.8015625	0.8217821782	0.4322916667
118	0.566552901	0.4851694255	0.8015625	0.8217821782	0.4322916667
119	0.566552901	0.4839585773	0.8015625	0.8217821782	0.4322916667
120	0.5714285714	0.4828280893	0.803125	0.8235294118	0.4375
121	0.566552901	0.4823295585	0.8015625	0.8217821782	0.4322916667
122	0.566552901	0.4816281101	0.8015625	0.8217821782	0.4322916667
123	0.566552901	0.4807051384	0.8015625	0.8217821782	0.4322916667
124	0.5714285714	0.4801167147	0.803125	0.8235294118	0.4375
125	0.5714285714	0.4800430998	0.803125	0.8235294118	0.4375
126	0.5714285714	0.4797950989	0.803125	0.8235294118	0.4375
127	0.5714285714	0.4790942397	0.803125	0.8235294118	0.4375
128	0.5762711864	0.478410227	0.8046875	0.8252427184	0.4427083333
129	0.5762711864	0.4777644964	0.8046875	0.8252427184	0.4427083333
130	0.5762711864	0.4771848322	0.8046875	0.8252427184	0.4427083333
131	0.5810810811	0.4766075091	0.80625	0.8269230769	0.4479166667
132	0.5762711864	0.4761940211	0.8046875	0.8252427184	0.4427083333
133	0.5810810811	0.475678042	0.80625	0.8269230769	0.4479166667
134	0.5810810811	0.4756177973	0.80625	0.8269230769	0.4479166667
135	0.5810810811	0.47486988	0.80625	0.8269230769	0.4479166667
136	0.5810810811	0.4747200671	0.80625	0.8269230769	0.4479166667
137	0.5810810811	0.4742676284	0.80625	0.8269230769	0.4479166667
138	0.5858585859	0.4734084417	0.8078125	0.8285714286	0.453125
139	0.5858585859	0.4726689951	0.8078125	0.8285714286	0.453125
140	0.5858585859	0.4717776359	0.8078125	0.8285714286	0.453125
141	0.5858585859	0.4708715544	0.8078125	0.8285714286	0.453125
142	0.5858585859	0.4699967929	0.8078125	0.8285714286	0.453125
143	0.5906040268	0.4693417655	0.809375	0.8301886792	0.4583333333
144	0.5906040268	0.4688032031	0.809375	0.8301886792	0.4583333333
145	0.5906040268	0.4678976331	0.809375	0.8301886792	0.4583333333
146	0.5906040268	0.4672533834	0.809375	0.8301886792	0.4583333333
147	0.5858585859	0.4666697115	0.8078125	0.8285714286	0.453125
148	0.5858585859	0.466581423	0.8078125	0.8285714286	0.453125
149	0.5858585859	0.4657595086	0.8078125	0.8285714286	0.453125
150	0.5906040268	0.4651403656	0.809375	0.8301886792	0.4583333333
151	0.6	0.4644058792	0.8125	0.8333333333	0.46875
152	0.6046511628	0.4640189764	0.8140625	0.8348623853	0.4739583333
153	0.6046511628	0.4633473293	0.8140625	0.8348623853	0.4739583333
154	0.6092715232	0.4623532856	0.815625	0.8363636364	0.4791666667
155	0.6092715232	0.4617142115	0.815625	0.8363636364	0.4791666667
156	0.6112956811	0.4611657671	0.8171875	0.8440366972	0.4791666667
157	0.6112956811	0.460793382	0.8171875	0.8440366972	0.4791666667
158	0.6112956811	0.4602907955	0.8171875	0.8440366972	0.4791666667
159	0.6112956811	0.4596790659	0.8171875	0.8440366972	0.4791666667
160	0.6066666667	0.4591211146	0.815625	0.8425925926	0.4739583333
161	0.6066666667	0.4589700238	0.815625	0.8425925926	0.4739583333
162	0.6112956811	0.4581727938	0.8171875	0.8440366972	0.4791666667
163	0.6092715232	0.4576323099	0.815625	0.8363636364	0.4791666667
164	0.6092715232	0.4569247212	0.815625	0.8363636364	0.4791666667
165	0.6092715232	0.4561406596	0.815625	0.8363636364	0.4791666667
166	0.6092715232	0.4555743818	0.815625	0.8363636364	0.4791666667
167	0.6112956811	0.4551767514	0.8171875	0.8440366972	0.4791666667
168	0.6112956811	0.4551516071	0.8171875	0.8440366972	0.4791666667
169	0.6112956811	0.4545534043	0.8171875	0.8440366972	0.4791666667
170	0.6112956811	0.4542205083	0.8171875	0.8440366972	0.4791666667
171	0.6112956811	0.4537921311	0.8171875	0.8440366972	0.4791666667
172	0.6112956811	0.4530901968	0.8171875	0.8440366972	0.4791666667
173	0.6158940397	0.4527227018	0.81875	0.8454545455	0.484375
174	0.6158940397	0.4522482376	0.81875	0.8454545455	0.484375
175	0.625	0.4515786537	0.821875	0.8482142857	0.4947916667
176	0.625	0.4511395069	0.821875	0.8482142857	0.4947916667
177	0.6204620462	0.4507367368	0.8203125	0.8468468468	0.4895833333
178	0.6204620462	0.4505341192	0.8203125	0.8468468468	0.4895833333
179	0.625	0.4499272855	0.821875	0.8482142857	0.4947916667
180	0.625	0.4499086633	0.821875	0.8482142857	0.4947916667
181	0.625	0.4491117859	0.821875	0.8482142857	0.4947916667
182	0.625	0.4483819697	0.821875	0.8482142857	0.4947916667
183	0.6339869281	0.4474873761	0.825	0.850877193	0.5052083333
184	0.6339869281	0.4469780158	0.825	0.850877193	0.5052083333
185	0.6339869281	0.4463820154	0.825	0.850877193	0.5052083333
186	0.6339869281	0.445740695	0.825	0.850877193	0.5052083333
187	0.6339869281	0.4450424107	0.825	0.850877193	0.5052083333
188	0.6339869281	0.444799508	0.825	0.850877193	0.5052083333
189	0.6339869281	0.4441745733	0.825	0.850877193	0.5052083333
190	0.6339869281	0.4436899591	0.825	0.850877193	0.5052083333
191	0.6384364821	0.4433885126	0.8265625	0.852173913	0.5104166667
192	0.6384364821	0.4429389922	0.8265625	0.852173913	0.5104166667
193	0.6384364821	0.4422972308	0.8265625	0.852173913	0.5104166667
194	0.6339869281	0.4417734734	0.825	0.850877193	0.5052083333
195	0.6339869281	0.4417603137	0.825	0.850877193	0.5052083333
196	0.6339869281	0.4415167025	0.825	0.850877193	0.5052083333
197	0.6384364821	0.4410427442	0.8265625	0.852173913	0.5104166667
198	0.6384364821	0.4404913947	0.8265625	0.852173913	0.5104166667
199	0.6363636364	0.4399034747	0.825	0.8448275862	0.5104166667
200	0.6384364821	0.4394224439	0.8265625	0.852173913	0.5104166667
201	0.6384364821	0.439167629	0.8265625	0.852173913	0.5104166667
202	0.6384364821	0.4389708369	0.8265625	0.852173913	0.5104166667
203	0.6363636364	0.4385531682	0.825	0.8448275862	0.5104166667
204	0.6363636364	0.4384622802	0.825	0.8448275862	0.5104166667
205	0.6384364821	0.4380560761	0.8265625	0.852173913	0.5104166667
206	0.6363636364	0.4374922784	0.825	0.8448275862	0.5104166667
207	0.6363636364	0.4364414233	0.825	0.8448275862	0.5104166667
208	0.6363636364	0.4359734417	0.825	0.8448275862	0.5104166667
209	0.6363636364	0.435545829	0.825	0.8448275862	0.5104166667
210	0.6363636364	0.4353712928	0.825	0.8448275862	0.5104166667
211	0.6363636364	0.4349114177	0.825	0.8448275862	0.5104166667
212	0.6363636364	0.4344928546	0.825	0.8448275862	0.5104166667
213	0.6363636364	0.4339194305	0.825	0.8448275862	0.5104166667
214	0.6363636364	0.4333719487	0.825	0.8448275862	0.5104166667
215	0.6363636364	0.432935184	0.825	0.8448275862	0.5104166667
216	0.640776699	0.4324163243	0.8265625	0.8461538462	0.515625
217	0.6451612903	0.4319256817	0.828125	0.8474576271	0.5208333333
218	0.6451612903	0.4314727796	0.828125	0.8474576271	0.5208333333
219	0.6451612903	0.4309158624	0.828125	0.8474576271	0.5208333333
220	0.6451612903	0.4306619165	0.828125	0.8474576271	0.5208333333
221	0.6451612903	0.4303221057	0.828125	0.8474576271	0.5208333333
222	0.6451612903	0.4300447161	0.828125	0.8474576271	0.5208333333
223	0.6451612903	0.429706058	0.828125	0.8474576271	0.5208333333
224	0.6451612903	0.4296533812	0.828125	0.8474576271	0.5208333333
225	0.6451612903	0.4294330825	0.828125	0.8474576271	0.5208333333
226	0.6451612903	0.4294279811	0.828125	0.8474576271	0.5208333333
227	0.6472491909	0.4287162099	0.8296875	0.8547008547	0.5208333333
228	0.6472491909	0.428375612	0.8296875	0.8547008547	0.5208333333
229	0.6472491909	0.4279192034	0.8296875	0.8547008547	0.5208333333
230	0.6472491909	0.4276636063	0.8296875	0.8547008547	0.5208333333
231	0.6472491909	0.4268843045	0.8296875	0.8547008547	0.5208333333
232	0.6472491909	0.4264887321	0.8296875	0.8547008547	0.5208333333
233	0.6472491909	0.4261603735	0.8296875	0.8547008547	0.5208333333
234	0.6516129032	0.4257370888	0.83125	0.8559322034	0.5260416667
235	0.6472491909	0.4251695052	0.8296875	0.8547008547	0.5208333333
236	0.6516129032	0.4246967425	0.83125	0.8559322034	0.5260416667
237	0.6516129032	0.4245608593	0.83125	0.8559322034	0.5260416667
238	0.6472491909	0.4239044796	0.8296875	0.8547008547	0.5208333333
239	0.6559485531	0.423315022	0.8328125	0.8571428571	0.53125
240	0.6516129032	0.4230393111	0.83125	0.8559322034	0.5260416667
241	0.6559485531	0.4227916689	0.8328125	0.8571428571	0.53125
242	0.6559485531	0.422339017	0.8328125	0.8571428571	0.53125
243	0.6602564103	0.4221958976	0.834375	0.8583333333	0.5364583333
244	0.6602564103	0.4218422803	0.834375	0.8583333333	0.5364583333
245	0.6602564103	0.421240226	0.834375	0.8583333333	0.5364583333
246	0.6623794212	0.4211929369	0.8359375	0.8655462185	0.5364583333
247	0.6623794212	0.4208986739	0.8359375	0.8655462185	0.5364583333
248	0.6623794212	0.4208840238	0.8359375	0.8655462185	0.5364583333
249	0.6623794212	0.4204866286	0.8359375	0.8655462185	0.5364583333
250	0.6623794212	0.4200727056	0.8359375	0.8655462185	0.5364583333
251	0.6666666667	0.4198429042	0.8375	0.8666666667	0.5416666667
252	0.6666666667	0.4194219373	0.8375	0.8666666667	0.5416666667
253	0.6666666667	0.4189170862	0.8375	0.8666666667	0.5416666667
254	0.6666666667	0.4186409712	0.8375	0.8666666667	0.5416666667
255	0.6666666667	0.4179210282	0.8375	0.8666666667	0.5416666667
256	0.6666666667	0.4178522356	0.8375	0.8666666667	0.5416666667
257	0.6709265176	0.4175849116	0.8390625	0.867768595	0.546875
258	0.6709265176	0.4175312778	0.8390625	0.867768595	0.546875
259	0.6709265176	0.4170258722	0.8390625	0.867768595	0.546875
260	0.6730769231	0.4166884915	0.840625	0.875	0.546875
261	0.6773162939	0.4164658768	0.8421875	0.8760330579	0.5520833333
262	0.6773162939	0.4161207966	0.8421875	0.8760330579	0.5520833333
263	0.6773162939	0.4161192459	0.8421875	0.8760330579	0.5520833333
264	0.6773162939	0.4156247772	0.8421875	0.8760330579	0.5520833333
265	0.6773162939	0.4152802885	0.8421875	0.8760330579	0.5520833333
266	0.6773162939	0.415134395	0.8421875	0.8760330579	0.5520833333
267	0.6794871795	0.4148915613	0.84375	0.8833333333	0.5520833333
268	0.6794871795	0.4140503592	0.84375	0.8833333333	0.5520833333
269	0.6794871795	0.4139408033	0.84375	0.8833333333	0.5520833333
270	0.6794871795	0.4136713743	0.84375	0.8833333333	0.5520833333
271	0.6837060703	0.413402607	0.8453125	0.8842975207	0.5572916667
272	0.6837060703	0.4128568966	0.8453125	0.8842975207	0.5572916667
273	0.6837060703	0.4125537484	0.8453125	0.8842975207	0.5572916667
274	0.6837060703	0.4121763694	0.8453125	0.8842975207	0.5572916667
275	0.6837060703	0.4119660979	0.8453125	0.8842975207	0.5572916667
276	0.6837060703	0.411559045	0.8453125	0.8842975207	0.5572916667
277	0.6837060703	0.4115263436	0.8453125	0.8842975207	0.5572916667
278	0.6837060703	0.4114823366	0.8453125	0.8842975207	0.5572916667
279	0.6878980892	0.4107701877	0.846875	0.8852459016	0.5625
280	0.6878980892	0.4105690759	0.846875	0.8852459016	0.5625
281	0.6878980892	0.41000987	0.846875	0.8852459016	0.5625
282	0.6878980892	0.40980955	0.846875	0.8852459016	0.5625
283	0.6878980892	0.4097653888	0.846875	0.8852459016	0.5625
284	0.6878980892	0.4094970218	0.846875	0.8852459016	0.5625
285	0.6878980892	0.4094341837	0.846875	0.8852459016	0.5625
286	0.6878980892	0.409237312	0.846875	0.8852459016	0.5625
287	0.6878980892	0.4088834278	0.846875	0.8852459016	0.5625
288	0.6878980892	0.4085770067	0.846875	0.8852459016	0.5625
289	0.6878980892	0.4085424277	0.846875	0.8852459016	0.5625
290	0.6878980892	0.407867816	0.846875	0.8852459016	0.5625
291	0.6920634921	0.4072219633	0.8484375	0.8861788618	0.5677083333
292	0.6878980892	0.4068841299	0.846875	0.8852459016	0.5625
293	0.6920634921	0.4065204424	0.8484375	0.8861788618	0.5677083333
294	0.6920634921	0.4063507575	0.8484375	0.8861788618	0.5677083333
295	0.6920634921	0.4061520022	0.8484375	0.8861788618	0.5677083333
296	0.6920634921	0.406105274	0.8484375	0.8861788618	0.5677083333
297	0.6920634921	0.4057375826	0.8484375	0.8861788618	0.5677083333
298	0.6962025316	0.4051816446	0.85	0.8870967742	0.5729166667
299	0.6962025316	0.4051275042	0.85	0.8870967742	0.5729166667
300	0.7003154574	0.4049126583	0.8515625	0.888	0.578125
301	0.6981132075	0.4045015107	0.85	0.880952381	0.578125
302	0.6962025316	0.4041677408	0.85	0.8870967742	0.5729166667
303	0.7003154574	0.4039008294	0.8515625	0.888	0.578125
304	0.7003154574	0.4039004414	0.8515625	0.888	0.578125
305	0.7003154574	0.4037277873	0.8515625	0.888	0.578125
306	0.7003154574	0.4031288514	0.8515625	0.888	0.578125
307	0.7003154574	0.4027818222	0.8515625	0.888	0.578125
308	0.7003154574	0.4024708514	0.8515625	0.888	0.578125
309	0.7003154574	0.4022061373	0.8515625	0.888	0.578125
310	0.7003154574	0.4021706508	0.8515625	0.888	0.578125
311	0.70625	0.4020103906	0.853125	0.8828125	0.5885416667
312	0.7044025157	0.4017669802	0.853125	0.8888888889	0.5833333333
313	0.70625	0.4015213275	0.853125	0.8828125	0.5885416667
314	0.7084639498	0.4012861647	0.8546875	0.8897637795	0.5885416667
315	0.7106918239	0.4007705493	0.85625	0.8968253968	0.5885416667
316	0.7106918239	0.4006794354	0.85625	0.8968253968	0.5885416667
317	0.7084639498	0.4005185811	0.8546875	0.8897637795	0.5885416667
318	0.7106918239	0.4003079127	0.85625	0.8968253968	0.5885416667
319	0.7106918239	0.4000152269	0.85625	0.8968253968	0.5885416667
320	0.7106918239	0.3997960061	0.85625	0.8968253968	0.5885416667
321	0.7106918239	0.3994713358	0.85625	0.8968253968	0.5885416667
322	0.7084639498	0.3993301454	0.8546875	0.8897637795	0.5885416667
323	0.7044025157	0.3992090624	0.853125	0.8888888889	0.5833333333
324	0.7044025157	0.3990164533	0.853125	0.8888888889	0.5833333333
325	0.7044025157	0.3986839965	0.853125	0.8888888889	0.5833333333
326	0.7044025157	0.3985313321	0.853125	0.8888888889	0.5833333333
327	0.7044025157	0.3984182153	0.853125	0.8888888889	0.5833333333
328	0.7044025157	0.3980499687	0.853125	0.8888888889	0.5833333333
329	0.7084639498	0.3974998544	0.8546875	0.8897637795	0.5885416667
330	0.7084639498	0.3971202707	0.8546875	0.8897637795	0.5885416667
331	0.7066246057	0.3967701658	0.8546875	0.896	0.5833333333
332	0.7066246057	0.3966977393	0.8546875	0.896	0.5833333333
333	0.7066246057	0.3962842409	0.8546875	0.896	0.5833333333
334	0.7066246057	0.3960564625	0.8546875	0.896	0.5833333333
335	0.7066246057	0.3955308091	0.8546875	0.896	0.5833333333
336	0.7106918239	0.3950512677	0.85625	0.8968253968	0.5885416667
337	0.7106918239	0.3946309998	0.85625	0.8968253968	0.5885416667
338	0.7106918239	0.3944272778	0.85625	0.8968253968	0.5885416667
339	0.7106918239	0.394105797	0.85625	0.8968253968	0.5885416667
340	0.7106918239	0.3938286446	0.85625	0.8968253968	0.5885416667
341	0.7106918239	0.3937075435	0.85625	0.8968253968	0.5885416667
342	0.7106918239	0.3935146777	0.85625	0.8968253968	0.5885416667
343	0.7106918239	0.393160221	0.85625	0.8968253968	0.5885416667
344	0.7106918239	0.3927943794	0.85625	0.8968253968	0.5885416667
345	0.7106918239	0.3926607436	0.85625	0.8968253968	0.5885416667
346	0.7106918239	0.3926229735	0.85625	0.8968253968	0.5885416667
347	0.7084639498	0.3923190345	0.8546875	0.8897637795	0.5885416667
348	0.7084639498	0.3921193705	0.8546875	0.8897637795	0.5885416667
349	0.7084639498	0.3919628535	0.8546875	0.8897637795	0.5885416667
350	0.7084639498	0.3916409996	0.8546875	0.8897637795	0.5885416667
351	0.7125	0.3915360144	0.85625	0.890625	0.59375
352	0.7125	0.391247547	0.85625	0.890625	0.59375
353	0.7125	0.3910679134	0.85625	0.890625	0.59375
354	0.7125	0.391040071	0.85625	0.890625	0.59375
355	0.7125	0.3906076029	0.85625	0.890625	0.59375
356	0.7125	0.3905209502	0.85625	0.890625	0.59375
357	0.7125	0.3905209461	0.85625	0.890625	0.59375
358	0.7125	0.3904332953	0.85625	0.890625	0.59375
359	0.7125	0.3900836216	0.85625	0.890625	0.59375
360	0.7125	0.389673745	0.85625	0.890625	0.59375
361	0.7125	0.389299748	0.85625	0.890625	0.59375
362	0.7125	0.3887673699	0.85625	0.890625	0.59375
363	0.7125	0.3883826864	0.85625	0.890625	0.59375
364	0.7125	0.3877172092	0.85625	0.890625	0.59375
365	0.7125	0.3873293968	0.85625	0.890625	0.59375
366	0.7125	0.3867395378	0.85625	0.890625	0.59375
367	0.7165109034	0.3865723444	0.8578125	0.8914728682	0.5989583333
368	0.71875	0.3862435759	0.859375	0.8984375	0.5989583333
369	0.71875	0.3860644044	0.859375	0.8984375	0.5989583333
370	0.71875	0.3859406415	0.859375	0.8984375	0.5989583333
371	0.722741433	0.3851749837	0.8609375	0.8992248062	0.6041666667
372	0.7204968944	0.384983191	0.859375	0.8923076923	0.6041666667
373	0.7204968944	0.3846154883	0.859375	0.8923076923	0.6041666667
374	0.7244582043	0.3842396491	0.8609375	0.893129771	0.609375
375	0.7244582043	0.3840434187	0.8609375	0.893129771	0.609375
376	0.7244582043	0.3836923073	0.8609375	0.893129771	0.609375
377	0.7283950617	0.3834456211	0.8625	0.8939393939	0.6145833333
378	0.7283950617	0.3831569553	0.8625	0.8939393939	0.6145833333
379	0.7283950617	0.3828876394	0.8625	0.8939393939	0.6145833333
380	0.7244582043	0.3825166646	0.8609375	0.893129771	0.609375
381	0.7283950617	0.3822900627	0.8625	0.8939393939	0.6145833333
382	0.7283950617	0.3822109355	0.8625	0.8939393939	0.6145833333
383	0.7283950617	0.3820197996	0.8625	0.8939393939	0.6145833333
384	0.7283950617	0.3819575129	0.8625	0.8939393939	0.6145833333
385	0.7283950617	0.381804368	0.8625	0.8939393939	0.6145833333
386	0.7283950617	0.3815600631	0.8625	0.8939393939	0.6145833333
387	0.7283950617	0.3813192901	0.8625	0.8939393939	0.6145833333
388	0.7283950617	0.3809774562	0.8625	0.8939393939	0.6145833333
389	0.7283950617	0.3808712477	0.8625	0.8939393939	0.6145833333
390	0.7283950617	0.3808174883	0.8625	0.8939393939	0.6145833333
391	0.7283950617	0.380584128	0.8625	0.8939393939	0.6145833333
392	0.7323076923	0.3801794735	0.8640625	0.8947368421	0.6197916667
393	0.736196319	0.379994568	0.865625	0.8955223881	0.625
394	0.7283950617	0.3798230303	0.8625	0.8939393939	0.6145833333
395	0.7283950617	0.3794512154	0.8625	0.8939393939	0.6145833333
396	0.7283950617	0.3792728893	0.8625	0.8939393939	0.6145833333
397	0.7323076923	0.3791003888	0.8640625	0.8947368421	0.6197916667
398	0.7323076923	0.3787776973	0.8640625	0.8947368421	0.6197916667
399	0.736196319	0.3784889115	0.865625	0.8955223881	0.625
400	0.736196319	0.3784875178	0.865625	0.8955223881	0.625
401	0.736196319	0.3784785286	0.865625	0.8955223881	0.625
402	0.736196319	0.3782681256	0.865625	0.8955223881	0.625
403	0.736196319	0.3782153416	0.865625	0.8955223881	0.625
404	0.736196319	0.3780069304	0.865625	0.8955223881	0.625
405	0.7384615385	0.3775341697	0.8671875	0.9022556391	0.625
406	0.7345679012	0.3772914475	0.865625	0.9015151515	0.6197916667
407	0.736196319	0.3770316515	0.865625	0.8955223881	0.625
408	0.736196319	0.3768845867	0.865625	0.8955223881	0.625
409	0.736196319	0.3764407083	0.865625	0.8955223881	0.625
410	0.736196319	0.3763191868	0.865625	0.8955223881	0.625
