iter	Passed	Remaining
708	30096	12352
709	30142	12311
710	30199	12275
711	30232	12228
712	30264	12182
713	30320	12145
714	30357	12100
715	30387	12052
716	30444	12016
717	30482	11972
718	30548	11938
719	30644	11917
720	30679	11871
721	30725	11830
722	30758	11784
723	30808	11744
724	30842	11698
725	30861	11647
726	30872	11593
727	30900	11545
728	30936	11500
729	30998	11465
730	31050	11426
731	31103	11387
732	31155	11348
733	31202	11307
734	31251	11267
735	31288	11223
736	31317	11175
737	31351	11130
738	31379	11082
739	31405	11034
740	31450	10992
741	31500	10953
742	31564	10917
743	31648	10889
744	31693	10848
745	31744	10808
746	31785	10765
747	31852	10731
748	31875	10682
749	31911	10637
750	31936	10588
751	31980	10546
752	32037	10508
753	32083	10467
754	32144	10430
755	32200	10392
756	32237	10348
757	32296	10311
758	32340	10269
759	32382	10226
760	32423	10183
761	32461	10138
762	32499	10094
763	32555	10056
764	32604	10015
765	32681	9983
766	32714	9937
767	32748	9892
768	32779	9846
769	32832	9807
770	32880	9766
771	32926	9724
772	32963	9680
773	33011	9638
774	33062	9598
775	33103	9555
776	33147	9513
777	33190	9470
778	33229	9427
779	33281	9387
780	33327	9345
781	33379	9305
782	33439	9267
783	33483	9225
784	33512	9178
785	33575	9141
786	33625	9100
787	33669	9058
788	33727	9019
789	33759	8974
790	33789	8928
791	33821	8882
792	33856	8837
793	33923	8801
794	33972	8760
795	34012	8716
796	34072	8678
797	34135	8640
798	34182	8598
799	34223	8555
800	34289	8518
801	34340	8478
802	34381	8434
803	34433	8394
804	34500	8357
805	34544	8314
806	34605	8276
807	34641	8231
808	34673	8186
809	34790	8160
810	34836	8118
811	34868	8073
812	34932	8034
813	34958	7988
814	35031	7951
815	35068	7907
816	35104	7863
817	35135	7817
818	35191	7777
819	35249	7737
820	35295	7695
821	35335	7651
822	35375	7608
823	35446	7571
824	35512	7532
825	35550	7488
826	35590	7445
827	35657	7407
828	35691	7362
829	35744	7321
830	35776	7275
831	35863	7241
832	35897	7196
833	35929	7151
834	35959	7105
835	35991	7060
836	36017	7014
837	36064	6971
838	36105	6928
839	36148	6885
840	36168	6837
841	36207	6794
842	36264	6753
843	36313	6711
844	36361	6669
845	36413	6628
846	36442	6582
847	36499	6542
848	36525	6496
849	36561	6451
850	36603	6408
851	36655	6367
852	36690	6323
853	36736	6280
854	36767	6235
855	36804	6191
856	36830	6145
857	36894	6106
858	36958	6066
859	36996	6022
860	37031	5978
861	37063	5933
862	37095	5888
863	37137	5845
864	37181	5802
865	37230	5760
866	37269	5717
867	37320	5675
868	37367	5633
869	37409	5589
870	37445	5545
871	37483	5502
872	37545	5461
873	37578	5417
874	37627	5375
875	37668	5332
876	37702	5287
877	37739	5243
878	37787	5201
879	37824	5157
880	37873	5115
881	37976	5080
882	38034	5039
883	38092	4998
884	38130	4954
885	38160	4909
886	38217	4868
887	38271	4827
888	38326	4785
889	38384	4744
890	38441	4702
891	38487	4659
892	38532	4616
893	38580	4574
894	38608	4529
895	38656	4486
896	38702	4444
897	38772	4403
898	38816	4360
899	38875	4319
900	38918	4276
901	39027	4240
902	39079	4197
903	39132	4155
904	39183	4113
905	39262	4073
906	39319	4031
907	39351	3987
908	39392	3943
909	39434	3900
910	39477	3856
911	39528	3814
912	39594	3773
913	39638	3729
914	39689	3687
915	39764	3646
916	39831	3605
917	39867	3561
918	39921	3518
919	39969	3475
920	40009	3431
921	40114	3393
922	40153	3349
923	40212	3307
924	40285	3266
925	40326	3222
926	40377	3179
927	40406	3134
928	40434	3090
929	40490	3047
930	40547	3005
931	40597	2962
932	40630	2917
933	40660	2873
934	40696	2829
935	40764	2787
936	40815	2744
937	40846	2699
938	40874	2655
939	40928	2612
940	41006	2571
941	41046	2527
942	41133	2486
943	41164	2441
944	41193	2397
945	41249	2354
946	41319	2312
947	41355	2268
948	41414	2225
949	41461	2182
950	41506	2138
951	41553	2095
952	41604	2051
953	41661	2008
954	41691	1964
955	41745	1921
956	41781	1877
957	41819	1833
958	41869	1790
959	41916	1746
960	41953	1702
961	42019	1659
962	42073	1616
963	42108	1572
964	42203	1530
965	42246	1486
966	42279	1442
967	42336	1399
968	42405	1356
969	42445	1312
970	42482	1268
971	42525	1225
972	42583	1181
973	42613	1137
974	42645	1093
975	42682	1049
976	42712	1005
977	42741	961
978	42780	917
979	42836	874
980	42878	830
981	42927	786
982	42992	743
983	43072	700
984	43126	656
985	43171	612
986	43269	569
987	43314	526
988	43361	482
989	43405	438
990	43451	394
991	43509	350
992	43560	307
993	43612	263
994	43678	219
995	43741	175
996	43788	131
997	43854	87
998	43939	43
999	43986	0
