iter	F1	Logloss	Accuracy	Precision	Recall
77	0.4337349398	0.5401182106	0.7796875	0.9473684211	0.28125
78	0.4337349398	0.5389956221	0.7796875	0.9473684211	0.28125
79	0.4337349398	0.5377465138	0.7796875	0.9473684211	0.28125
80	0.4337349398	0.5369689618	0.7796875	0.9473684211	0.28125
81	0.4274193548	0.5361112061	0.778125	0.9464285714	0.2760416667
82	0.4274193548	0.5349747317	0.778125	0.9464285714	0.2760416667
83	0.4257028112	0.5336439004	0.7765625	0.9298245614	0.2760416667
84	0.4257028112	0.5326259238	0.7765625	0.9298245614	0.2760416667
85	0.4257028112	0.5321416759	0.7765625	0.9298245614	0.2760416667
86	0.438247012	0.531205462	0.7796875	0.9322033898	0.2864583333
87	0.4462151394	0.5301339505	0.7828125	0.9491525424	0.2916666667
88	0.4523809524	0.5287744501	0.784375	0.95	0.296875
89	0.4523809524	0.5278095412	0.784375	0.95	0.296875
90	0.4584980237	0.5264860789	0.7859375	0.9508196721	0.3020833333
91	0.4584980237	0.5259289835	0.7859375	0.9508196721	0.3020833333
92	0.4462151394	0.5251166421	0.7828125	0.9491525424	0.2916666667
93	0.4523809524	0.5242119321	0.784375	0.95	0.296875
94	0.4584980237	0.5226458173	0.7859375	0.9508196721	0.3020833333
95	0.4505928854	0.5217807155	0.7828125	0.9344262295	0.296875
96	0.462745098	0.5208643699	0.7859375	0.9365079365	0.3072916667
97	0.4609375	0.5197580161	0.784375	0.921875	0.3072916667
98	0.46692607	0.5187594702	0.7859375	0.9230769231	0.3125
99	0.4609375	0.5179856102	0.784375	0.921875	0.3072916667
100	0.4609375	0.5171761873	0.784375	0.921875	0.3072916667
101	0.4609375	0.5158433193	0.784375	0.921875	0.3072916667
102	0.4609375	0.5151567389	0.784375	0.921875	0.3072916667
103	0.46692607	0.5148865002	0.7859375	0.9230769231	0.3125
104	0.46692607	0.5140190976	0.7859375	0.9230769231	0.3125
105	0.46692607	0.5137156469	0.7859375	0.9230769231	0.3125
106	0.46875	0.5135932695	0.7875	0.9375	0.3125
107	0.46875	0.5125379552	0.7875	0.9375	0.3125
108	0.4747081712	0.511691864	0.7890625	0.9384615385	0.3177083333
109	0.46875	0.510302082	0.7875	0.9375	0.3125
110	0.46875	0.5092381706	0.7875	0.9375	0.3125
111	0.4705882353	0.5082888809	0.7890625	0.9523809524	0.3125
112	0.4705882353	0.5075056794	0.7890625	0.9523809524	0.3125
113	0.4705882353	0.5069495202	0.7890625	0.9523809524	0.3125
114	0.4765625	0.5063178522	0.790625	0.953125	0.3177083333
115	0.4765625	0.505459735	0.790625	0.953125	0.3177083333
116	0.4824902724	0.5044118733	0.7921875	0.9538461538	0.3229166667
117	0.4824902724	0.5038062203	0.7921875	0.9538461538	0.3229166667
118	0.4824902724	0.5028693217	0.7921875	0.9538461538	0.3229166667
119	0.480620155	0.5020492172	0.790625	0.9393939394	0.3229166667
120	0.480620155	0.5012466395	0.790625	0.9393939394	0.3229166667
121	0.480620155	0.5005849216	0.790625	0.9393939394	0.3229166667
122	0.480620155	0.5000227559	0.790625	0.9393939394	0.3229166667
123	0.480620155	0.4995493519	0.790625	0.9393939394	0.3229166667
124	0.4824902724	0.4984711218	0.7921875	0.9538461538	0.3229166667
125	0.4824902724	0.4979233984	0.7921875	0.9538461538	0.3229166667
126	0.4824902724	0.4971678869	0.7921875	0.9538461538	0.3229166667
127	0.4824902724	0.4966451329	0.7921875	0.9538461538	0.3229166667
128	0.4824902724	0.4957806383	0.7921875	0.9538461538	0.3229166667
129	0.4824902724	0.4950173776	0.7921875	0.9538461538	0.3229166667
130	0.4824902724	0.4942190596	0.7921875	0.9538461538	0.3229166667
131	0.488372093	0.493806811	0.79375	0.9545454545	0.328125
132	0.4824902724	0.4923116348	0.7921875	0.9538461538	0.3229166667
133	0.4824902724	0.4917745521	0.7921875	0.9538461538	0.3229166667
134	0.4765625	0.4917147259	0.790625	0.953125	0.3177083333
135	0.4824902724	0.4908847896	0.7921875	0.9538461538	0.3229166667
136	0.488372093	0.4901120599	0.79375	0.9545454545	0.328125
137	0.4942084942	0.4891080028	0.7953125	0.9552238806	0.3333333333
138	0.488372093	0.4884013138	0.79375	0.9545454545	0.328125
139	0.488372093	0.4883484686	0.79375	0.9545454545	0.328125
140	0.4942084942	0.4876312606	0.7953125	0.9552238806	0.3333333333
141	0.5	0.4869098707	0.796875	0.9558823529	0.3385416667
142	0.5	0.486088444	0.796875	0.9558823529	0.3385416667
143	0.5	0.4853203952	0.796875	0.9558823529	0.3385416667
144	0.5057471264	0.4849982867	0.7984375	0.9565217391	0.34375
145	0.5114503817	0.4845300645	0.8	0.9571428571	0.3489583333
146	0.5114503817	0.4842282127	0.8	0.9571428571	0.3489583333
147	0.5114503817	0.4836617243	0.8	0.9571428571	0.3489583333
148	0.5114503817	0.4834547646	0.8	0.9571428571	0.3489583333
149	0.5171102662	0.4825903269	0.8015625	0.9577464789	0.3541666667
150	0.5171102662	0.4819309042	0.8015625	0.9577464789	0.3541666667
151	0.5171102662	0.4810282417	0.8015625	0.9577464789	0.3541666667
152	0.5171102662	0.4808270959	0.8015625	0.9577464789	0.3541666667
153	0.5171102662	0.4802213041	0.8015625	0.9577464789	0.3541666667
154	0.5151515152	0.4797796963	0.8	0.9444444444	0.3541666667
155	0.5151515152	0.4789539266	0.8	0.9444444444	0.3541666667
156	0.5151515152	0.4785380376	0.8	0.9444444444	0.3541666667
157	0.5151515152	0.477842437	0.8	0.9444444444	0.3541666667
158	0.5151515152	0.4773396179	0.8	0.9444444444	0.3541666667
159	0.5151515152	0.4765869919	0.8	0.9444444444	0.3541666667
160	0.5263157895	0.4761114693	0.803125	0.9459459459	0.3645833333
161	0.5263157895	0.4753815323	0.803125	0.9459459459	0.3645833333
162	0.5263157895	0.4749708349	0.803125	0.9459459459	0.3645833333
163	0.5263157895	0.4745192901	0.803125	0.9459459459	0.3645833333
164	0.5187969925	0.4738053081	0.8	0.9324324324	0.359375
165	0.5243445693	0.472913751	0.8015625	0.9333333333	0.3645833333
166	0.5187969925	0.4728872566	0.8	0.9324324324	0.359375
167	0.5263157895	0.472140265	0.803125	0.9459459459	0.3645833333
168	0.5263157895	0.4720706195	0.803125	0.9459459459	0.3645833333
169	0.5263157895	0.4715798438	0.803125	0.9459459459	0.3645833333
170	0.5263157895	0.4710986746	0.803125	0.9459459459	0.3645833333
171	0.5263157895	0.4706909334	0.803125	0.9459459459	0.3645833333
172	0.5263157895	0.4704285138	0.803125	0.9459459459	0.3645833333
173	0.5263157895	0.4702696986	0.803125	0.9459459459	0.3645833333
174	0.5263157895	0.469686849	0.803125	0.9459459459	0.3645833333
175	0.5263157895	0.4691727929	0.803125	0.9459459459	0.3645833333
176	0.531835206	0.4686927587	0.8046875	0.9466666667	0.3697916667
177	0.5373134328	0.4682290287	0.80625	0.9473684211	0.375
178	0.5373134328	0.467814505	0.80625	0.9473684211	0.375
179	0.531835206	0.4672949826	0.8046875	0.9466666667	0.3697916667
180	0.531835206	0.4670521548	0.8046875	0.9466666667	0.3697916667
181	0.531835206	0.4661372641	0.8046875	0.9466666667	0.3697916667
182	0.5373134328	0.4656040945	0.80625	0.9473684211	0.375
183	0.5427509294	0.465037354	0.8078125	0.9480519481	0.3802083333
184	0.5373134328	0.4649064416	0.80625	0.9473684211	0.375
185	0.5427509294	0.4642992545	0.8078125	0.9480519481	0.3802083333
186	0.5373134328	0.4642071871	0.80625	0.9473684211	0.375
187	0.5481481481	0.46360181	0.809375	0.9487179487	0.3854166667
188	0.5481481481	0.463329527	0.809375	0.9487179487	0.3854166667
189	0.5588235294	0.4627906786	0.8125	0.95	0.3958333333
190	0.5555555556	0.461882706	0.8125	0.9615384615	0.390625
191	0.5555555556	0.4617944971	0.8125	0.9615384615	0.390625
192	0.5535055351	0.4613856106	0.8109375	0.9493670886	0.390625
193	0.5588235294	0.4609542039	0.8125	0.95	0.3958333333
194	0.5588235294	0.4603396746	0.8125	0.95	0.3958333333
195	0.5641025641	0.4597688117	0.8140625	0.950617284	0.4010416667
196	0.5641025641	0.4596461549	0.8140625	0.950617284	0.4010416667
197	0.5693430657	0.459346585	0.815625	0.9512195122	0.40625
198	0.5693430657	0.4588081504	0.815625	0.9512195122	0.40625
199	0.5661764706	0.4581132842	0.815625	0.9625	0.4010416667
200	0.5661764706	0.4578348484	0.815625	0.9625	0.4010416667
201	0.5714285714	0.4573188781	0.8171875	0.962962963	0.40625
202	0.5714285714	0.4571286488	0.8171875	0.962962963	0.40625
203	0.5818181818	0.4566082442	0.8203125	0.9638554217	0.4166666667
204	0.5797101449	0.4561868992	0.81875	0.9523809524	0.4166666667
205	0.5797101449	0.4556200729	0.81875	0.9523809524	0.4166666667
206	0.5818181818	0.4555422953	0.8203125	0.9638554217	0.4166666667
207	0.5766423358	0.454990748	0.81875	0.9634146341	0.4114583333
208	0.5766423358	0.4543449834	0.81875	0.9634146341	0.4114583333
209	0.5766423358	0.4540653168	0.81875	0.9634146341	0.4114583333
210	0.5818181818	0.4537230843	0.8203125	0.9638554217	0.4166666667
211	0.5818181818	0.4536878884	0.8203125	0.9638554217	0.4166666667
212	0.5818181818	0.4529634088	0.8203125	0.9638554217	0.4166666667
213	0.5818181818	0.4523188961	0.8203125	0.9638554217	0.4166666667
214	0.5766423358	0.4518931516	0.81875	0.9634146341	0.4114583333
215	0.5766423358	0.4514905957	0.81875	0.9634146341	0.4114583333
216	0.5766423358	0.4513811116	0.81875	0.9634146341	0.4114583333
217	0.5818181818	0.4510905926	0.8203125	0.9638554217	0.4166666667
218	0.5766423358	0.4506463951	0.81875	0.9634146341	0.4114583333
219	0.5818181818	0.4501675164	0.8203125	0.9638554217	0.4166666667
220	0.5818181818	0.4496008886	0.8203125	0.9638554217	0.4166666667
221	0.5869565217	0.4490494424	0.821875	0.9642857143	0.421875
222	0.5869565217	0.4483459098	0.821875	0.9642857143	0.421875
223	0.5869565217	0.4479068947	0.821875	0.9642857143	0.421875
224	0.5920577617	0.4475029383	0.8234375	0.9647058824	0.4270833333
225	0.5920577617	0.447038661	0.8234375	0.9647058824	0.4270833333
226	0.5920577617	0.4469030585	0.8234375	0.9647058824	0.4270833333
227	0.5920577617	0.4464358133	0.8234375	0.9647058824	0.4270833333
228	0.5920577617	0.4457259194	0.8234375	0.9647058824	0.4270833333
229	0.5971223022	0.445467507	0.825	0.9651162791	0.4322916667
230	0.5971223022	0.4446384081	0.825	0.9651162791	0.4322916667
231	0.5971223022	0.444044811	0.825	0.9651162791	0.4322916667
232	0.6071428571	0.44363084	0.828125	0.9659090909	0.4427083333
233	0.6120996441	0.4433104094	0.8296875	0.9662921348	0.4479166667
234	0.6120996441	0.4430866955	0.8296875	0.9662921348	0.4479166667
235	0.6120996441	0.4428621103	0.8296875	0.9662921348	0.4479166667
236	0.6120996441	0.4425873339	0.8296875	0.9662921348	0.4479166667
237	0.6170212766	0.44233816	0.83125	0.9666666667	0.453125
238	0.6170212766	0.4423347433	0.83125	0.9666666667	0.453125
239	0.6120996441	0.4422485097	0.8296875	0.9662921348	0.4479166667
240	0.6071428571	0.4414673658	0.828125	0.9659090909	0.4427083333
241	0.6120996441	0.4408410064	0.8296875	0.9662921348	0.4479166667
242	0.6120996441	0.4406732617	0.8296875	0.9662921348	0.4479166667
243	0.6120996441	0.440194685	0.8296875	0.9662921348	0.4479166667
244	0.6120996441	0.4399097219	0.8296875	0.9662921348	0.4479166667
245	0.6071428571	0.4394761804	0.828125	0.9659090909	0.4427083333
246	0.6071428571	0.4390727757	0.828125	0.9659090909	0.4427083333
247	0.6120996441	0.4390169354	0.8296875	0.9662921348	0.4479166667
248	0.6120996441	0.438523447	0.8296875	0.9662921348	0.4479166667
249	0.6120996441	0.4381103712	0.8296875	0.9662921348	0.4479166667
250	0.6120996441	0.4380611658	0.8296875	0.9662921348	0.4479166667
251	0.6120996441	0.4377856359	0.8296875	0.9662921348	0.4479166667
252	0.6120996441	0.437330133	0.8296875	0.9662921348	0.4479166667
253	0.6120996441	0.4370772627	0.8296875	0.9662921348	0.4479166667
254	0.6148409894	0.4365433843	0.8296875	0.956043956	0.453125
255	0.6148409894	0.436204871	0.8296875	0.956043956	0.453125
256	0.6126760563	0.4355022771	0.828125	0.9456521739	0.453125
257	0.6126760563	0.4354718812	0.828125	0.9456521739	0.453125
258	0.6126760563	0.4348755382	0.828125	0.9456521739	0.453125
259	0.6126760563	0.4344945232	0.828125	0.9456521739	0.453125
260	0.6126760563	0.4344312735	0.828125	0.9456521739	0.453125
261	0.6126760563	0.4342618084	0.828125	0.9456521739	0.453125
262	0.6126760563	0.4339643784	0.828125	0.9456521739	0.453125
263	0.6126760563	0.4339003734	0.828125	0.9456521739	0.453125
264	0.6126760563	0.4335045814	0.828125	0.9456521739	0.453125
265	0.6126760563	0.4330001061	0.828125	0.9456521739	0.453125
266	0.6126760563	0.4327591614	0.828125	0.9456521739	0.453125
267	0.6126760563	0.4323141241	0.828125	0.9456521739	0.453125
268	0.6126760563	0.4321591976	0.828125	0.9456521739	0.453125
269	0.6153846154	0.4315457739	0.828125	0.9361702128	0.4583333333
270	0.6153846154	0.431169091	0.828125	0.9361702128	0.4583333333
271	0.6153846154	0.4309488874	0.828125	0.9361702128	0.4583333333
272	0.6153846154	0.4306422366	0.828125	0.9361702128	0.4583333333
273	0.6153846154	0.4302461045	0.828125	0.9361702128	0.4583333333
274	0.6153846154	0.4301734379	0.828125	0.9361702128	0.4583333333
275	0.6153846154	0.4298602921	0.828125	0.9361702128	0.4583333333
276	0.6153846154	0.4293393221	0.828125	0.9361702128	0.4583333333
277	0.6153846154	0.4289915163	0.828125	0.9361702128	0.4583333333
278	0.6153846154	0.4287058043	0.828125	0.9361702128	0.4583333333
279	0.6153846154	0.4282557354	0.828125	0.9361702128	0.4583333333
280	0.6153846154	0.4276576028	0.828125	0.9361702128	0.4583333333
281	0.6175438596	0.4273545993	0.8296875	0.9462365591	0.4583333333
282	0.6153846154	0.4272402249	0.828125	0.9361702128	0.4583333333
283	0.6175438596	0.4264246753	0.8296875	0.9462365591	0.4583333333
284	0.6202090592	0.4261346163	0.8296875	0.9368421053	0.4635416667
285	0.6223776224	0.4260598542	0.83125	0.9468085106	0.4635416667
286	0.6202090592	0.4257602437	0.8296875	0.9368421053	0.4635416667
287	0.6202090592	0.4256179554	0.8296875	0.9368421053	0.4635416667
288	0.6202090592	0.4254177434	0.8296875	0.9368421053	0.4635416667
289	0.6202090592	0.4248334493	0.8296875	0.9368421053	0.4635416667
290	0.6202090592	0.4243779813	0.8296875	0.9368421053	0.4635416667
291	0.6202090592	0.4243694128	0.8296875	0.9368421053	0.4635416667
292	0.6202090592	0.424077557	0.8296875	0.9368421053	0.4635416667
293	0.6202090592	0.4238184323	0.8296875	0.9368421053	0.4635416667
294	0.6202090592	0.4235276315	0.8296875	0.9368421053	0.4635416667
295	0.6202090592	0.4233890951	0.8296875	0.9368421053	0.4635416667
296	0.6202090592	0.4228776543	0.8296875	0.9368421053	0.4635416667
297	0.6202090592	0.4226647361	0.8296875	0.9368421053	0.4635416667
298	0.6202090592	0.4224039332	0.8296875	0.9368421053	0.4635416667
299	0.6202090592	0.4220089858	0.8296875	0.9368421053	0.4635416667
300	0.625	0.4211656717	0.83125	0.9375	0.46875
301	0.625	0.4209202709	0.83125	0.9375	0.46875
302	0.6271777003	0.4205610803	0.8328125	0.9473684211	0.46875
303	0.6271777003	0.4197510107	0.8328125	0.9473684211	0.46875
304	0.6271777003	0.4196161745	0.8328125	0.9473684211	0.46875
305	0.6366782007	0.419309082	0.8359375	0.9484536082	0.4791666667
306	0.6366782007	0.4190581484	0.8359375	0.9484536082	0.4791666667
307	0.6344827586	0.418740871	0.834375	0.9387755102	0.4791666667
308	0.6391752577	0.4181783469	0.8359375	0.9393939394	0.484375
309	0.6391752577	0.4179687873	0.8359375	0.9393939394	0.484375
310	0.6391752577	0.417773534	0.8359375	0.9393939394	0.484375
311	0.6413793103	0.4176514564	0.8375	0.9489795918	0.484375
312	0.6391752577	0.4171343378	0.8359375	0.9393939394	0.484375
313	0.6369863014	0.4166836567	0.834375	0.93	0.484375
314	0.6369863014	0.4165154765	0.834375	0.93	0.484375
315	0.6391752577	0.4159180118	0.8359375	0.9393939394	0.484375
316	0.6391752577	0.415588875	0.8359375	0.9393939394	0.484375
317	0.6391752577	0.4154555397	0.8359375	0.9393939394	0.484375
318	0.6391752577	0.4153632241	0.8359375	0.9393939394	0.484375
319	0.6391752577	0.4150551675	0.8359375	0.9393939394	0.484375
320	0.6391752577	0.414716324	0.8359375	0.9393939394	0.484375
321	0.6391752577	0.4145363772	0.8359375	0.9393939394	0.484375
322	0.6391752577	0.4141695226	0.8359375	0.9393939394	0.484375
323	0.6391752577	0.4139283423	0.8359375	0.9393939394	0.484375
324	0.6391752577	0.4136461319	0.8359375	0.9393939394	0.484375
325	0.6391752577	0.4133431349	0.8359375	0.9393939394	0.484375
326	0.6391752577	0.4128432143	0.8359375	0.9393939394	0.484375
327	0.6438356164	0.4122106113	0.8375	0.94	0.4895833333
328	0.6438356164	0.4119179851	0.8375	0.94	0.4895833333
329	0.6438356164	0.4115968881	0.8375	0.94	0.4895833333
330	0.6438356164	0.411079603	0.8375	0.94	0.4895833333
331	0.6438356164	0.4109004145	0.8375	0.94	0.4895833333
332	0.6438356164	0.4106910136	0.8375	0.94	0.4895833333
333	0.6438356164	0.4104646593	0.8375	0.94	0.4895833333
334	0.6438356164	0.4101732697	0.8375	0.94	0.4895833333
335	0.6438356164	0.4098558179	0.8375	0.94	0.4895833333
336	0.6438356164	0.4098188648	0.8375	0.94	0.4895833333
337	0.6438356164	0.40960085	0.8375	0.94	0.4895833333
338	0.6438356164	0.4091435652	0.8375	0.94	0.4895833333
339	0.6484641638	0.4088731716	0.8390625	0.9405940594	0.4947916667
340	0.6484641638	0.408648363	0.8390625	0.9405940594	0.4947916667
341	0.6530612245	0.4083096597	0.840625	0.9411764706	0.5
342	0.6530612245	0.4080929269	0.840625	0.9411764706	0.5
343	0.6554054054	0.4077034965	0.840625	0.9326923077	0.5052083333
344	0.6554054054	0.4071854055	0.840625	0.9326923077	0.5052083333
345	0.6554054054	0.4069649631	0.840625	0.9326923077	0.5052083333
346	0.6508474576	0.4067724031	0.8390625	0.932038835	0.5
347	0.6508474576	0.4065801613	0.8390625	0.932038835	0.5
348	0.6576271186	0.4062467472	0.8421875	0.9417475728	0.5052083333
349	0.6576271186	0.4060133004	0.8421875	0.9417475728	0.5052083333
350	0.6576271186	0.4059036215	0.8421875	0.9417475728	0.5052083333
351	0.6576271186	0.4054780002	0.8421875	0.9417475728	0.5052083333
352	0.6576271186	0.405258901	0.8421875	0.9417475728	0.5052083333
353	0.6576271186	0.4050489996	0.8421875	0.9417475728	0.5052083333
354	0.6644295302	0.4045933933	0.84375	0.9339622642	0.515625
355	0.6599326599	0.4044747526	0.8421875	0.9333333333	0.5104166667
356	0.6599326599	0.4044557587	0.8421875	0.9333333333	0.5104166667
357	0.6644295302	0.4043786325	0.84375	0.9339622642	0.515625
358	0.6644295302	0.4039871498	0.84375	0.9339622642	0.515625
359	0.6644295302	0.4037882699	0.84375	0.9339622642	0.515625
360	0.6644295302	0.4035255606	0.84375	0.9339622642	0.515625
361	0.6644295302	0.4033136693	0.84375	0.9339622642	0.515625
362	0.6644295302	0.4029209561	0.84375	0.9339622642	0.515625
363	0.6644295302	0.4022290529	0.84375	0.9339622642	0.515625
364	0.6644295302	0.4020280553	0.84375	0.9339622642	0.515625
365	0.6644295302	0.4018168914	0.84375	0.9339622642	0.515625
366	0.6644295302	0.4015785169	0.84375	0.9339622642	0.515625
367	0.6644295302	0.4010978297	0.84375	0.9339622642	0.515625
368	0.6644295302	0.4009210691	0.84375	0.9339622642	0.515625
369	0.6644295302	0.4008391893	0.84375	0.9339622642	0.515625
370	0.6644295302	0.4003841259	0.84375	0.9339622642	0.515625
371	0.6688963211	0.4000773306	0.8453125	0.9345794393	0.5208333333
372	0.6733333333	0.3995290793	0.846875	0.9351851852	0.5260416667
373	0.6688963211	0.3992894049	0.8453125	0.9345794393	0.5208333333
374	0.6733333333	0.3991957401	0.846875	0.9351851852	0.5260416667
375	0.6733333333	0.3988867182	0.846875	0.9351851852	0.5260416667
376	0.6733333333	0.398746462	0.846875	0.9351851852	0.5260416667
377	0.6733333333	0.3981918648	0.846875	0.9351851852	0.5260416667
378	0.6733333333	0.3980142169	0.846875	0.9351851852	0.5260416667
379	0.6733333333	0.3977092364	0.846875	0.9351851852	0.5260416667
380	0.6733333333	0.3975599039	0.846875	0.9351851852	0.5260416667
381	0.6733333333	0.3970517051	0.846875	0.9351851852	0.5260416667
382	0.6733333333	0.3966629759	0.846875	0.9351851852	0.5260416667
383	0.6777408638	0.3963581732	0.8484375	0.9357798165	0.53125
384	0.6777408638	0.3962660456	0.8484375	0.9357798165	0.53125
385	0.6777408638	0.3962660154	0.8484375	0.9357798165	0.53125
386	0.6777408638	0.3961516094	0.8484375	0.9357798165	0.53125
387	0.6777408638	0.3956517247	0.8484375	0.9357798165	0.53125
388	0.6777408638	0.395382942	0.8484375	0.9357798165	0.53125
389	0.6777408638	0.3950196361	0.8484375	0.9357798165	0.53125
390	0.6777408638	0.3948551744	0.8484375	0.9357798165	0.53125
391	0.6777408638	0.3948490453	0.8484375	0.9357798165	0.53125
392	0.6821192053	0.3946991169	0.85	0.9363636364	0.5364583333
393	0.6777408638	0.394373598	0.8484375	0.9357798165	0.53125
394	0.6733333333	0.3937702832	0.846875	0.9351851852	0.5260416667
395	0.6777408638	0.3930381532	0.8484375	0.9357798165	0.53125
396	0.68	0.3927239969	0.85	0.9444444444	0.53125
397	0.68	0.3926186671	0.85	0.9444444444	0.53125
398	0.6843853821	0.3923896281	0.8515625	0.9449541284	0.5364583333
399	0.6887417219	0.3920038743	0.853125	0.9454545455	0.5416666667
400	0.6887417219	0.3917842266	0.853125	0.9454545455	0.5416666667
401	0.6887417219	0.3916324663	0.853125	0.9454545455	0.5416666667
402	0.6887417219	0.3915779727	0.853125	0.9454545455	0.5416666667
403	0.6887417219	0.3913989774	0.853125	0.9454545455	0.5416666667
404	0.6887417219	0.3912734589	0.853125	0.9454545455	0.5416666667
405	0.6887417219	0.3909535052	0.853125	0.9454545455	0.5416666667
406	0.6930693069	0.390593715	0.8546875	0.9459459459	0.546875
407	0.6930693069	0.3903913268	0.8546875	0.9459459459	0.546875
408	0.6930693069	0.3900791565	0.8546875	0.9459459459	0.546875
409	0.6930693069	0.3895843931	0.8546875	0.9459459459	0.546875
