iter	Passed	Remaining
239	9915	11857
240	9966	11826
241	10003	11781
242	10042	11737
243	10073	11683
244	10112	11639
245	10127	11568
246	10175	11534
247	10220	11498
248	10308	11509
249	10350	11468
250	10408	11445
251	10469	11424
252	10516	11389
253	10557	11347
254	10591	11298
255	10625	11248
256	10664	11203
257	10703	11159
258	10736	11109
259	10766	11056
260	10801	11008
261	10840	10964
262	10886	10927
263	10924	10883
264	10957	10833
265	10996	10789
266	11051	10761
267	11105	10732
268	11146	10690
269	11183	10644
270	11232	10611
271	11272	10567
272	11317	10530
273	11363	10492
274	11395	10442
275	11451	10413
276	11486	10366
277	11533	10330
278	11567	10282
279	11610	10241
280	11652	10200
281	11689	10156
282	11758	10137
283	11794	10091
284	11828	10043
285	11848	9984
286	11904	9954
287	11948	9915
288	11986	9871
289	12023	9826
290	12059	9780
291	12120	9754
292	12164	9714
293	12201	9669
294	12259	9641
295	12312	9608
296	12345	9560
297	12365	9502
298	12395	9451
299	12431	9406
300	12461	9356
301	12489	9305
302	12535	9267
303	12605	9246
304	12647	9205
305	12707	9177
306	12728	9121
307	12760	9073
308	12797	9028
309	12859	9001
310	12898	8958
311	12944	8920
312	12981	8875
313	13018	8831
314	13060	8790
315	13109	8753
316	13144	8708
317	13178	8661
318	13233	8629
319	13294	8599
320	13353	8569
321	13381	8519
322	13424	8478
323	13461	8434
324	13500	8391
325	13537	8346
326	13571	8300
327	13588	8243
328	13660	8221
329	13698	8177
330	13734	8132
331	13793	8101
332	13831	8057
333	13864	8011
334	13928	7982
335	13964	7938
336	14004	7895
337	14038	7850
338	14077	7806
339	14121	7766
340	14174	7731
341	14229	7697
342	14274	7657
343	14312	7613
344	14365	7578
345	14407	7537
346	14442	7491
347	14475	7445
348	14512	7401
349	14592	7379
350	14636	7339
351	14674	7295
352	14723	7257
353	14762	7214
354	14807	7174
355	14855	7135
356	14862	7077
357	14897	7032
358	14943	6993
359	14978	6948
360	15023	6908
361	15062	6865
362	15078	6812
363	15123	6772
364	15158	6727
365	15190	6682
366	15224	6637
367	15261	6593
368	15356	6575
369	15421	6543
370	15478	6508
371	15501	6458
372	15548	6419
373	15591	6378
374	15640	6339
375	15702	6306
376	15742	6263
377	15782	6221
378	15860	6193
379	15885	6145
380	15941	6108
381	15976	6064
382	16042	6031
383	16101	5996
384	16145	5955
385	16181	5910
386	16252	5879
387	16291	5836
388	16340	5796
389	16396	5759
390	16444	5719
391	16485	5677
392	16517	5631
393	16549	5586
394	16581	5541
395	16628	5500
396	16665	5457
397	16722	5420
398	16758	5376
399	16814	5338
400	16851	5295
401	16898	5254
402	16936	5211
403	16969	5166
404	17028	5129
405	17082	5090
406	17102	5042
407	17149	5001
408	17173	4954
409	17206	4910
410	17284	4878
411	17324	4835
412	17372	4795
413	17422	4755
414	17484	4718
415	17537	4679
416	17596	4641
417	17630	4597
418	17676	4556
419	17732	4517
420	17778	4476
421	17815	4432
422	17845	4387
423	17881	4343
424	17917	4300
425	17969	4260
426	18002	4216
427	18039	4172
428	18080	4130
429	18138	4091
430	18198	4053
431	18230	4009
432	18277	3967
433	18354	3933
434	18395	3890
435	18461	3853
436	18505	3811
437	18547	3768
438	18591	3726
439	18640	3685
440	18688	3644
441	18754	3606
442	18799	3564
443	18847	3523
444	18906	3483
445	18961	3443
446	19010	3402
447	19071	3363
448	19136	3324
449	19173	3280
450	19226	3239
451	19264	3196
452	19312	3154
453	19355	3112
454	19396	3069
455	19441	3027
456	19491	2985
457	19555	2946
458	19607	2904
459	19652	2862
460	19687	2818
461	19738	2777
462	19772	2733
463	19817	2690
464	19865	2648
465	19902	2605
466	19965	2565
467	19980	2518
468	20035	2477
469	20092	2436
470	20154	2396
471	20208	2354
472	20266	2313
473	20336	2273
474	20384	2231
475	20437	2189
476	20491	2147
477	20549	2106
478	20589	2063
479	20649	2021
480	20674	1977
481	20723	1934
482	20774	1892
483	20821	1849
484	20873	1807
485	20937	1766
486	20997	1724
487	21053	1682
488	21119	1641
489	21162	1597
490	21200	1554
491	21254	1512
492	21310	1469
493	21356	1426
494	21399	1383
495	21436	1339
496	21501	1297
497	21539	1254
498	21576	1210
499	21624	1167
500	21683	1125
501	21759	1083
502	21826	1041
503	21870	998
504	21910	954
505	21965	911
506	21978	867
507	22029	823
508	22080	780
509	22116	737
510	22157	693
511	22194	650
512	22244	607
513	22286	563
514	22324	520
515	22359	476
516	22424	433
517	22485	390
518	22536	347
519	22588	304
520	22644	260
521	22711	217
522	22751	174
523	22792	130
524	22822	86
525	22864	43
526	22901	0
