iter	Passed	Remaining
321	17454	36751
322	17491	36661
323	17535	36585
324	17576	36505
325	17618	36426
326	17661	36349
327	17695	36253
328	17738	36177
329	17796	36131
330	17842	36062
331	17900	36016
332	17930	35915
333	17960	35812
334	18012	35755
335	18041	35652
336	18074	35559
337	18106	35462
338	18135	35361
339	18172	35276
340	18211	35194
341	18245	35103
342	18278	35012
343	18325	34946
344	18674	35455
345	18796	35528
346	18835	35446
347	18890	35391
348	18929	35309
349	18964	35219
350	18998	35128
351	19054	35077
352	19090	34989
353	19155	34955
354	19176	34841
355	19222	34772
356	19264	34697
357	19307	34623
358	19326	34508
359	19373	34440
360	19407	34352
361	19451	34281
362	19485	34193
363	19546	34153
364	19591	34084
365	19626	33998
366	19684	33951
367	19707	33845
368	19740	33756
369	19929	33933
370	20049	33992
371	20105	33940
372	20162	33892
373	20180	33778
374	20243	33739
375	20290	33672
376	20301	33547
377	20311	33421
378	20359	33359
379	20405	33292
380	20475	33266
381	20499	33163
382	20546	33099
383	20590	33030
384	20633	32959
385	20672	32882
386	20705	32797
387	20753	32734
388	20815	32694
389	20866	32637
390	20897	32548
391	20942	32482
392	20976	32398
393	21018	32327
394	21067	32268
395	21314	32509
396	21359	32442
397	21416	32394
398	21453	32315
399	21485	32227
400	21535	32169
401	21571	32088
402	21627	32039
403	21693	32003
404	21728	31921
405	21765	31843
406	21788	31745
407	21856	31713
408	21898	31642
409	21942	31575
410	21966	31479
411	21999	31397
412	22010	31283
413	22041	31198
414	22074	31117
415	22106	31034
416	22142	30956
417	22155	30848
418	22197	30779
419	22231	30701
420	22308	30681
421	22654	31028
422	22756	31041
423	22795	30967
424	22844	30906
425	22907	30866
426	22968	30822
427	23019	30763
428	23060	30693
429	23068	30578
430	23129	30535
431	23177	30473
432	23227	30415
433	23296	30382
434	23352	30331
435	23388	30255
436	23440	30199
437	23481	30129
438	23533	30073
439	23573	30002
440	23594	29907
441	23661	29870
442	23714	29817
443	23893	29920
444	24065	30014
445	24118	29958
446	24165	29896
447	24205	29824
448	24238	29744
449	24291	29690
450	24319	29603
451	24371	29547
452	24431	29500
453	24468	29426
454	24525	29376
455	24575	29318
456	24609	29240
457	24658	29181
458	24689	29100
459	24744	29048
460	24791	28986
461	24846	28934
462	24860	28833
463	24871	28730
464	24910	28660
465	24959	28601
466	25004	28538
467	25049	28474
468	25106	28425
469	25260	28484
470	25358	28480
471	25385	28397
472	25406	28306
473	25443	28234
474	25484	28167
475	25525	28098
476	25554	28018
477	25590	27945
478	25650	27899
479	25685	27826
480	25740	27774
481	25773	27698
482	25805	27621
483	25835	27543
484	25867	27467
485	25911	27404
486	25945	27331
487	25990	27268
488	26023	27194
489	26066	27130
490	26108	27065
491	26161	27011
492	26228	26972
493	26277	26915
494	26303	26834
495	26410	26836
496	26751	27074
497	26794	27010
498	26832	26940
499	26880	26880
500	26924	26817
501	26966	26751
502	27007	26685
503	27053	26623
504	27104	26568
505	27148	26504
506	27186	26435
507	27220	26362
508	27276	26311
509	27312	26241
510	27378	26199
511	27430	26145
512	27473	26081
513	27506	26007
514	27537	25933
515	27570	25861
516	27623	25807
517	27656	25734
518	27708	25679
519	27753	25618
520	28001	25743
521	28124	25754
522	28164	25687
523	28207	25623
524	28242	25552
525	28298	25501
526	28343	25439
527	28370	25361
528	28398	25285
529	28408	25192
530	28452	25130
531	28481	25055
532	28525	24992
533	28566	24928
534	28577	24838
535	28607	24765
536	28640	24693
537	28686	24634
538	28748	24587
539	28796	24530
540	28871	24495
541	28908	24428
542	28939	24356
543	28972	24285
544	28992	24204
545	29044	24150
546	29116	24112
547	29379	24232
548	29428	24175
549	29476	24116
550	29540	24071
551	29579	24006
552	29595	23922
553	29630	23854
554	29679	23797
555	29717	23731
556	29780	23685
557	29827	23626
558	29874	23568
559	29889	23484
560	29936	23426
561	29994	23376
562	30031	23310
563	30085	23257
564	30098	23173
565	30134	23106
566	30182	23049
567	30223	22986
568	30271	22929
569	30317	22871
570	30347	22800
571	30463	22794
572	30836	22979
573	30889	22924
574	30953	22878
575	31025	22837
576	31097	22797
577	31158	22749
578	31191	22680
579	31248	22628
580	31281	22559
581	31317	22492
582	31350	22423
583	31407	22372
584	31479	22331
585	31545	22286
586	31573	22214
587	31623	22158
588	31642	22079
589	31700	22029
590	31737	21963
591	31787	21907
592	31874	21876
593	32150	21975
594	32193	21912
595	32258	21866
596	32291	21797
597	32330	21734
598	32397	21688
599	32440	21626
600	32503	21578
601	32570	21533
602	32622	21477
603	32678	21425
604	32726	21367
605	32794	21322
606	32842	21263
607	32893	21207
608	32929	21141
609	32977	21084
610	33025	21026
611	33060	20959
612	33113	20905
613	33240	20897
614	33448	20939
615	33502	20884
616	33549	20825
617	33591	20763
618	33652	20713
619	33710	20661
620	33779	20615
621	33841	20566
622	33879	20501
623	33931	20445
624	33985	20391
625	34039	20336
626	34077	20272
627	34114	20207
628	34153	20144
629	34203	20088
630	34268	20039
631	34325	19986
632	34381	19933
633	34430	19876
634	34556	19863
635	34834	19936
636	34889	19882
637	34932	19820
638	34982	19762
639	35020	19698
640	35076	19645
641	35127	19588
642	35184	19534
643	35241	19481
644	35298	19428
645	35344	19368
646	35408	19318
647	35475	19270
648	35545	19224
649	35602	19170
650	35654	19114
651	35700	19055
652	35752	18998
653	35793	18936
654	35851	18883
655	36300	19035
656	36528	19070
657	36581	19013
658	36635	18956
659	36681	18896
660	36722	18833
661	36786	18782
662	36829	18720
663	36875	18660
664	36927	18602
665	36982	18546
666	37030	18487
667	37103	18440
668	37151	18381
669	37201	18323
670	37243	18261
671	37289	18200
672	37355	18150
673	37402	18091
674	37455	18034
675	37512	17979
676	37725	17998
677	37937	18017
678	38001	17965
679	38016	17889
680	38062	17829
681	38124	17776
682	38160	17711
683	38211	17653
684	38285	17605
685	38342	17550
686	38396	17493
687	38448	17436
688	38512	17383
689	38570	17328
690	38622	17271
691	38671	17212
692	38747	17165
693	38795	17105
694	38868	17057
695	38903	16992
696	39061	16981
697	39271	16991
698	39347	16943
699	39392	16882
700	39433	16819
701	39480	16759
702	39521	16696
703	39562	16634
704	39613	16575
705	39654	16513
706	39699	16452
707	39760	16398
708	39811	16340
709	39875	16287
710	39937	16233
711	39998	16179
712	40032	16113
713	40076	16053
714	40122	15992
715	40162	15930
716	40209	15870
717	40524	15916
718	40685	15900
719	40736	15842
720	40795	15786
721	40862	15733
722	40904	15671
723	40936	15605
724	40984	15545
725	41020	15481
726	41081	15426
727	41134	15368
728	41184	15310
729	41257	15259
730	41306	15200
731	41364	15144
732	41444	15096
733	41500	15039
734	41550	14980
735	41590	14918
736	41622	14852
737	41689	14800
738	41942	14813
739	42013	14761
740	42076	14706
741	42124	14647
742	42169	14586
743	42216	14526
744	42249	14461
745	42337	14415
746	42412	14364
747	42485	14313
748	42529	14252
749	42572	14190
750	42616	14129
751	42696	14080
752	42753	14023
753	42822	13971
754	42864	13909
755	42925	13854
756	43067	13824
757	43225	13800
758	43272	13739
759	43334	13684
760	43382	13624
761	43441	13568
762	43480	13505
763	43568	13458
764	43638	13405
765	43691	13347
766	43737	13286
767	43776	13224
768	43843	13170
769	43893	13111
770	43956	13055
771	44009	12997
772	44073	12942
773	44108	12879
774	44171	12823
775	44237	12769
776	44578	12794
777	44715	12759
778	44755	12696
779	44803	12636
780	44866	12580
781	44926	12524
782	44965	12461
783	45048	12411
784	45111	12355
785	45149	12292
786	45208	12235
787	45262	12177
788	45326	12121
789	45370	12060
790	45463	12012
791	45511	11952
792	45558	11892
793	45623	11836
794	45665	11775
795	45853	11751
796	45994	11714
797	46040	11654
798	46090	11594
799	46138	11534
800	46186	11474
801	46238	11415
802	46286	11355
803	46339	11296
804	46403	11240
805	46443	11178
806	46489	11118
807	46553	11062
808	46606	11003
809	46655	10943
810	46699	10883
811	46751	10824
812	46814	10768
813	46867	10709
814	46920	10650
815	46967	10590
816	47312	10597
817	47414	10549
818	47455	10487
819	47493	10425
820	47540	10365
821	47579	10303
822	47622	10241
823	47666	10181
824	47710	10120
825	47761	10061
826	47797	9998
827	47830	9935
828	47878	9876
829	47928	9816
830	47963	9754
831	48025	9697
832	48073	9637
833	48116	9577
834	48148	9514
835	48190	9453
836	48228	9392
837	48260	9329
838	48305	9269
839	48359	9211
840	48492	9167
841	48678	9134
842	48736	9076
843	48769	9014
844	48813	8953
845	48874	8896
846	48945	8841
847	49024	8787
848	49078	8728
849	49164	8676
850	49197	8613
851	49243	8554
852	49306	8497
853	49382	8442
854	49448	8386
855	49526	8331
856	49587	8274
857	49677	8221
858	49997	8206
859	50057	8148
860	50120	8091
861	50167	8031
862	50224	7973
863	50256	7910
864	50299	7850
865	50332	7788
866	50382	7728
867	50431	7669
868	50477	7609
869	50534	7551
870	50568	7489
871	50619	7430
872	50665	7370
873	50708	7310
874	50749	7249
875	50805	7191
876	50853	7132
877	50912	7074
878	50959	7014
879	50999	6954
880	51318	6931
881	51453	6883
882	51495	6823
883	51537	6762
884	51575	6701
885	51605	6640
886	51646	6579
887	51695	6520
888	51743	6460
889	51804	6402
890	51847	6342
891	51879	6281
892	51940	6223
893	51990	6164
894	52037	6104
895	52081	6045
896	52115	5984
897	52167	5925
898	52215	5866
899	52264	5807
900	52301	5746
901	52340	5686
902	52379	5626
903	52424	5567
904	52644	5526
905	52772	5475
906	52839	5417
907	52889	5358
908	52937	5299
909	52988	5240
910	53056	5183
911	53102	5123
912	53149	5064
913	53190	5004
914	53236	4945
915	53282	4886
916	53314	4825
917	53373	4767
918	53421	4708
919	53463	4648
920	53520	4590
921	53553	4530
922	53587	4470
923	53624	4410
924	53694	4353
925	53827	4301
926	54024	4254
927	54077	4195
928	54121	4136
929	54153	4076
930	54188	4016
931	54234	3956
932	54280	3897
933	54327	3839
934	54359	3779
935	54413	3720
936	54470	3662
937	54519	3603
938	54580	3545
939	54623	3486
940	54665	3427
941	54705	3368
942	54752	3309
943	54794	3250
944	54834	3191
945	54871	3132
946	54923	3073
947	54969	3015
948	55026	2957
949	55403	2915
950	55493	2859
951	55527	2799
952	55570	2740
953	55612	2681
954	55702	2624
955	55743	2565
956	55793	2506
957	55826	2447
958	55862	2388
959	55919	2329
960	55958	2270
961	56004	2212
962	56040	2153
963	56088	2094
964	56131	2035
965	56170	1977
966	56226	1918
967	56254	1859
968	56295	1801
969	56336	1742
970	56385	1684
971	56440	1625
972	56489	1567
973	56733	1514
974	56845	1457
975	56902	1399
976	56949	1340
977	56999	1282
978	57032	1223
979	57082	1164
980	57116	1106
981	57173	1047
982	57234	989
983	57274	931
984	57307	872
985	57345	814
986	57378	755
987	57433	697
988	57488	639
989	57528	581
990	57558	522
991	57612	464
992	57674	406
993	57718	348
994	57770	290
995	57834	232
996	58076	174
997	58177	116
998	58223	58
999	58263	0
