iter	Passed	Remaining
175	7091	33202
176	7103	33029
177	7131	32934
178	7166	32871
179	7193	32769
180	7221	32676
181	7258	32625
182	7292	32555
183	7321	32470
184	7353	32395
185	7405	32408
186	7441	32354
187	7490	32350
188	7535	32336
189	7577	32304
190	7586	32133
191	7618	32063
192	7646	31974
193	7676	31891
194	7717	31860
195	7774	31889
196	7788	31745
197	7823	31689
198	7838	31550
199	7871	31485
200	7910	31445
201	7931	31332
202	7977	31321
203	8134	31740
204	8174	31701
205	8200	31609
206	8231	31534
207	8264	31469
208	8308	31445
209	8352	31420
210	8380	31336
211	8422	31305
212	8476	31319
213	8508	31251
214	8542	31190
215	8577	31134
216	8617	31093
217	8662	31075
218	8696	31014
219	8755	31041
220	8796	31006
221	8844	30997
222	8883	30954
223	8924	30918
224	8956	30851
225	8999	30820
226	9034	30766
227	9062	30686
228	9132	30749
229	9270	31036
230	9314	31009
231	9354	30965
232	9386	30899
233	9415	30821
234	9448	30756
235	9480	30691
236	9529	30677
237	9580	30673
238	9599	30564
239	9628	30489
240	9659	30420
241	9689	30348
242	9764	30418
243	9812	30402
244	9844	30337
245	9888	30308
246	9922	30248
247	9962	30210
248	9996	30151
249	10029	30089
250	10054	30002
251	10109	30007
252	10127	29903
253	10145	29798
254	10180	29743
255	10223	29710
256	10263	29673
257	10392	29889
258	10426	29829
259	10468	29796
260	10517	29779
261	10548	29713
262	10563	29601
263	10595	29539
264	10641	29514
265	10674	29455
266	10702	29381
267	10751	29365
268	10797	29342
269	10843	29316
270	10875	29255
271	10949	29306
272	10996	29283
273	11033	29234
274	11088	29233
275	11121	29174
276	11155	29115
277	11192	29068
278	11226	29011
279	11282	29012
280	11326	28981
281	11373	28957
282	11506	29153
283	11541	29097
284	11581	29056
285	11621	29012
286	11665	28980
287	11682	28880
288	11700	28785
289	11721	28696
290	11766	28667
291	11802	28617
292	11845	28583
293	11902	28581
294	11956	28574
295	12029	28611
296	12065	28559
297	12102	28510
298	12163	28516
299	12228	28532
300	12266	28486
301	12293	28413
302	12319	28338
303	12351	28277
304	12401	28260
305	12463	28266
306	12499	28216
307	12663	28451
308	12704	28410
309	12745	28368
310	12778	28310
311	12828	28289
312	12858	28223
313	12915	28217
314	12976	28218
315	13013	28167
316	13053	28124
317	13102	28099
318	13140	28051
319	13187	28023
320	13218	27960
321	13267	27936
322	13307	27892
323	13348	27849
324	13389	27808
325	13432	27771
326	13468	27719
327	13527	27714
328	13583	27704
329	13614	27642
330	13660	27609
331	13918	28004
332	13954	27951
333	13985	27886
334	14024	27838
335	14060	27785
336	14087	27715
337	14132	27680
338	14177	27643
339	14209	27583
340	14241	27522
341	14289	27491
342	14326	27441
343	14360	27384
344	14374	27290
345	14404	27227
346	14443	27179
347	14478	27126
348	14507	27062
349	14554	27030
350	14584	26966
351	14639	26950
352	14660	26870
353	14705	26836
354	14734	26771
355	14769	26717
356	14811	26678
357	14852	26634
358	14914	26630
359	15080	26810
360	15136	26792
361	15171	26739
362	15190	26655
363	15234	26618
364	15297	26614
365	15345	26581
366	15414	26587
367	15469	26567
368	15514	26530
369	15574	26518
370	15613	26471
371	15665	26446
372	15716	26418
373	15767	26391
374	15821	26369
375	15881	26357
376	15942	26344
377	15993	26318
378	16038	26280
379	16070	26220
380	16238	26382
381	16299	26370
382	16330	26307
383	16385	26285
384	16420	26229
385	16449	26166
386	16478	26101
387	16527	26069
388	16578	26039
389	16651	26043
390	16690	25995
391	16734	25955
392	16803	25952
393	16842	25904
394	16895	25878
395	16950	25854
396	16993	25811
397	17018	25741
398	17058	25694
399	17104	25656
400	17148	25615
401	17191	25574
402	17355	25710
403	17447	25739
404	17512	25727
405	17556	25685
406	17611	25660
407	17646	25604
408	17683	25552
409	17718	25497
410	17753	25442
411	17794	25395
412	17847	25367
413	17902	25340
414	17962	25320
415	17987	25251
416	18028	25205
417	18061	25148
418	18110	25112
419	18156	25072
420	18195	25024
421	18235	24976
422	18270	24922
423	18306	24868
424	18327	24795
425	18376	24760
426	18421	24720
427	18658	24935
428	18698	24887
429	18746	24850
430	18804	24824
431	18834	24763
432	18873	24713
433	18944	24706
434	18977	24648
435	19019	24603
436	19071	24569
437	19109	24519
438	19166	24492
439	19211	24451
440	19262	24417
441	19317	24387
442	19336	24312
443	19377	24266
444	19420	24221
445	19464	24178
446	19503	24127
447	19540	24076
448	19552	23994
449	19586	23938
450	19609	23870
451	19639	23811
452	19773	23877
453	19846	23868
454	19884	23817
455	19925	23770
456	20017	23784
457	20124	23815
458	20177	23781
459	20234	23753
460	20292	23725
461	20358	23707
462	20409	23671
463	20451	23624
464	20491	23576
465	20544	23542
466	20577	23485
467	20635	23457
468	20648	23378
469	20695	23337
470	20733	23286
471	20788	23254
472	21147	23561
473	21200	23526
474	21245	23482
475	21297	23444
476	21323	23380
477	21382	23351
478	21433	23313
479	21481	23271
480	21523	23224
481	21592	23205
482	21640	23163
483	21659	23091
484	21677	23018
485	21712	22963
486	21754	22916
487	21795	22867
488	21824	22806
489	21876	22769
490	21919	22722
491	21958	22672
492	22001	22625
493	22047	22583
494	22089	22535
495	22129	22486
496	22289	22558
497	22382	22562
498	22421	22511
499	22468	22468
500	22516	22426
501	22560	22380
502	22599	22329
503	22644	22285
504	22696	22246
505	22759	22219
506	22800	22170
507	22838	22119
508	22874	22065
509	22907	22009
510	22948	21960
511	22995	21917
512	23036	21868
513	23087	21830
514	23142	21794
515	23185	21747
516	23237	21709
517	23287	21668
518	23329	21621
519	23540	21729
520	23593	21691
521	23631	21639
522	23687	21603
523	23741	21567
524	23786	21521
525	23848	21491
526	23918	21467
527	23951	21411
528	23994	21363
529	24035	21314
530	24071	21260
531	24111	21210
532	24152	21161
533	24204	21122
534	24249	21076
535	24299	21035
536	24335	20982
537	24398	20951
538	24431	20895
539	24469	20844
540	24487	20776
541	24526	20725
542	24729	20812
543	24794	20783
544	24828	20728
545	24870	20679
546	24926	20642
547	24968	20594
548	25016	20550
549	25053	20498
550	25089	20444
551	25151	20412
552	25186	20358
553	25222	20305
554	25288	20276
555	25337	20233
556	25397	20199
557	25441	20152
558	25494	20112
559	25566	20088
560	25625	20053
561	25681	20015
562	25776	20007
563	25936	20050
564	26002	20019
565	26038	19965
566	26077	19914
567	26113	19861
568	26153	19810
569	26183	19752
570	26235	19711
571	26265	19652
572	26311	19607
573	26345	19552
574	26382	19499
575	26423	19450
576	26480	19413
577	26513	19357
578	26590	19334
579	26646	19295
580	26753	19293
581	26837	19275
582	26871	19220
583	27153	19342
584	27205	19299
585	27238	19243
586	27267	19184
587	27305	19132
588	27358	19090
589	27388	19032
590	27425	18979
591	27459	18924
592	27509	18880
593	27564	18840
594	27593	18782
595	27620	18722
596	27659	18671
597	27693	18616
598	27743	18572
599	27797	18531
600	27828	18475
601	27849	18412
602	27889	18361
603	27916	18303
604	27941	18243
605	27970	18185
606	28005	18132
607	28080	18104
608	28157	18078
609	28450	18189
610	28470	18125
611	28527	18086
612	28558	18029
613	28587	17972
614	28620	17917
615	28652	17861
616	28694	17811
617	28730	17758
618	28762	17703
619	28795	17648
620	28846	17605
621	28897	17561
622	28942	17514
623	28981	17463
624	29027	17416
625	29068	17366
626	29098	17310
627	29155	17270
628	29197	17221
629	29226	17164
630	29279	17122
631	29326	17076
632	29365	17025
633	29404	16974
634	29412	16906
635	29443	16851
636	29631	16885
637	29668	16833
638	29703	16780
639	29732	16724
640	29761	16668
641	29796	16615
642	29824	16559
643	29869	16511
644	29897	16455
645	29935	16404
646	29985	16359
647	30035	16315
648	30059	16257
649	30090	16202
650	30131	16153
651	30166	16101
652	30199	16047
653	30230	15993
654	30274	15946
655	30304	15891
656	30340	15839
657	30398	15799
658	30463	15763
659	30510	15717
660	30571	15678
661	30634	15641
662	30790	15650
663	30840	15605
664	30871	15551
665	30899	15496
666	30952	15453
667	30981	15398
668	31030	15352
669	31092	15314
670	31162	15279
671	31203	15230
672	31240	15179
673	31276	15127
674	31323	15081
675	31373	15036
676	31423	14992
677	31459	14940
678	31488	14886
679	31547	14846
680	31604	14804
681	31631	14748
682	31670	14699
683	31710	14650
684	31750	14600
685	31786	14549
686	31956	14559
687	31968	14497
688	32015	14451
689	32051	14399
690	32122	14364
691	32167	14317
692	32200	14264
693	32229	14210
694	32258	14156
695	32308	14111
696	32335	14056
697	32379	14009
698	32423	13962
699	32486	13922
700	32527	13873
701	32582	13831
702	32634	13787
703	32677	13739
704	32720	13691
705	32757	13641
706	32800	13593
707	32839	13543
708	32897	13502
709	32939	13454
710	33126	13464
711	33166	13415
712	33209	13367
713	33248	13318
714	33294	13271
715	33342	13225
716	33382	13176
717	33420	13126
718	33484	13086
719	33526	13037
720	33567	12989
721	33618	12944
722	33661	12896
723	33675	12837
724	33714	12788
725	33772	12746
726	33825	12701
727	33858	12650
728	33889	12598
729	33899	12538
730	33931	12486
731	33978	12440
732	34024	12393
733	34063	12344
734	34111	12298
735	34296	12302
736	34335	12252
737	34369	12201
738	34416	12155
739	34448	12103
740	34481	12052
741	34512	12000
742	34547	11949
743	34582	11899
744	34625	11851
745	34679	11807
746	34727	11761
747	34792	11721
748	34842	11676
749	34897	11632
750	34930	11581
751	34973	11533
752	35050	11497
753	35113	11456
754	35173	11413
755	35237	11372
756	35283	11326
757	35613	11370
758	35744	11349
759	35807	11307
760	35853	11260
761	35916	11217
762	35949	11166
763	36035	11131
764	36104	11090
765	36152	11043
766	36205	10998
767	36259	10953
768	36318	10909
769	36391	10870
770	36441	10823
771	36483	10774
772	36530	10727
773	36585	10682
774	36646	10639
775	36806	10624
776	36905	10592
777	36965	10548
778	37055	10512
779	37127	10471
780	37201	10431
781	37268	10389
782	37332	10346
783	37379	10298
784	37432	10252
785	37488	10206
786	37528	10157
787	37574	10108
788	37616	10059
789	37664	10012
790	37700	9961
791	37736	9910
792	37767	9858
793	37816	9811
794	37861	9762
795	38049	9751
796	38123	9710
797	38150	9657
798	38181	9605
799	38210	9552
800	38263	9506
801	38294	9454
802	38337	9405
803	38366	9352
804	38399	9301
805	38446	9253
806	38473	9201
807	38510	9151
808	38559	9103
809	38602	9054
810	38666	9010
811	38703	8960
812	38742	8911
813	38780	8861
814	38808	8809
815	38840	8758
816	38872	8707
817	38907	8656
818	38948	8607
819	38986	8557
820	39030	8509
821	39178	8483
822	39235	8438
823	39275	8388
824	39305	8337
825	39331	8285
826	39363	8234
827	39403	8185
828	39452	8137
829	39479	8086
830	39526	8038
831	39583	7992
832	39631	7945
833	39659	7893
834	39692	7843
835	39739	7795
836	39785	7747
837	39821	7698
838	39852	7647
839	39908	7601
840	39941	7551
841	39972	7500
842	40005	7450
843	40033	7399
844	40083	7352
845	40110	7301
846	40145	7251
847	40276	7219
848	40406	7186
849	40468	7141
850	40526	7095
851	40555	7044
852	40605	6997
853	40633	6946
854	40679	6898
855	40725	6850
856	40753	6800
857	40787	6750
858	40830	6702
859	40860	6651
860	40896	6602
861	40929	6552
862	40968	6503
863	41007	6454
864	41052	6406
865	41083	6357
866	41131	6309
867	41171	6261
868	41201	6211
869	41241	6162
870	41272	6112
871	41331	6067
872	41363	6017
873	41633	6002
874	41730	5961
875	41778	5913
876	41812	5864
877	41844	5814
878	41887	5766
879	41912	5715
880	41940	5665
881	41977	5616
882	42005	5565
883	42042	5516
884	42081	5468
885	42120	5419
886	42150	5369
887	42194	5321
888	42227	5272
889	42272	5224
890	42307	5175
891	42362	5129
892	42395	5079
893	42438	5031
894	42466	4982
895	42513	4934
896	42561	4887
897	42622	4841
898	42657	4792
899	42703	4744
900	42861	4709
901	42914	4662
902	42953	4614
903	42986	4564
904	43023	4516
905	43080	4469
906	43123	4421
907	43170	4374
908	43216	4326
909	43255	4278
910	43295	4229
911	43332	4181
912	43370	4132
913	43423	4085
914	43473	4038
915	43507	3989
916	43543	3941
917	43601	3894
918	43651	3847
919	43689	3799
920	43738	3751
921	43779	3703
922	43825	3656
923	43870	3608
924	44066	3572
925	44106	3524
926	44147	3476
927	44198	3429
928	44238	3380
929	44279	3332
930	44328	3285
931	44374	3237
932	44407	3188
933	44486	3143
934	44523	3095
935	44582	3048
936	44633	3000
937	44677	2953
938	44715	2904
939	44756	2856
940	44819	2810
941	44866	2762
942	44902	2714
943	44950	2666
944	45018	2620
945	45083	2573
946	45256	2532
947	45295	2484
948	45373	2438
949	45418	2390
950	45458	2342
951	45516	2294
952	45590	2248
953	45650	2201
954	45703	2153
955	45754	2105
956	45800	2057
957	45831	2009
958	45892	1962
959	45933	1913
960	45968	1865
961	46007	1817
962	46073	1770
963	46127	1722
964	46180	1674
965	46227	1627
966	46445	1584
967	46493	1536
968	46570	1489
969	46634	1442
970	46690	1394
971	46725	1346
972	46771	1297
973	46805	1249
974	46847	1201
975	46877	1152
976	46920	1104
977	46953	1056
978	46997	1008
979	47027	959
980	47070	911
981	47104	863
982	47143	815
983	47190	767
984	47238	719
985	47296	671
986	47357	623
987	47397	575
988	47436	527
989	47807	482
990	47916	435
991	47955	386
992	47998	338
993	48039	289
994	48101	241
995	48136	193
996	48179	144
997	48221	96
998	48260	48
999	48301	0
