iter	F1	Logloss	Accuracy	Precision	Recall
240	0.6164383562	0.433330843	0.825	0.9	0.46875
241	0.618556701	0.4328499556	0.8265625	0.9090909091	0.46875
242	0.6164383562	0.432495575	0.825	0.9	0.46875
243	0.6164383562	0.4319307198	0.825	0.9	0.46875
244	0.6164383562	0.4315569781	0.825	0.9	0.46875
245	0.6258503401	0.4312411372	0.828125	0.9019607843	0.4791666667
246	0.6258503401	0.4307961611	0.828125	0.9019607843	0.4791666667
247	0.6283783784	0.4303610801	0.828125	0.8942307692	0.484375
248	0.6237288136	0.4299650958	0.8265625	0.8932038835	0.4791666667
249	0.6237288136	0.4294550642	0.8265625	0.8932038835	0.4791666667
250	0.6237288136	0.4294144737	0.8265625	0.8932038835	0.4791666667
251	0.6258503401	0.4287924743	0.828125	0.9019607843	0.4791666667
252	0.6258503401	0.4287247298	0.828125	0.9019607843	0.4791666667
253	0.6258503401	0.4285904113	0.828125	0.9019607843	0.4791666667
254	0.6258503401	0.4281657221	0.828125	0.9019607843	0.4791666667
255	0.6258503401	0.4279664058	0.828125	0.9019607843	0.4791666667
256	0.6397306397	0.4275761472	0.8328125	0.9047619048	0.4947916667
257	0.6351351351	0.4273719462	0.83125	0.9038461538	0.4895833333
258	0.6351351351	0.427065071	0.83125	0.9038461538	0.4895833333
259	0.632996633	0.4266118624	0.8296875	0.8952380952	0.4895833333
260	0.6375838926	0.4262807392	0.83125	0.8962264151	0.4947916667
261	0.6351351351	0.4259373305	0.83125	0.9038461538	0.4895833333
262	0.632996633	0.4258056904	0.8296875	0.8952380952	0.4895833333
263	0.6421404682	0.4254086799	0.8328125	0.8971962617	0.5
264	0.6351351351	0.4249240869	0.83125	0.9038461538	0.4895833333
265	0.6351351351	0.4245333557	0.83125	0.9038461538	0.4895833333
266	0.6351351351	0.4242497974	0.83125	0.9038461538	0.4895833333
267	0.6397306397	0.4233034954	0.8328125	0.9047619048	0.4947916667
268	0.6375838926	0.4231101176	0.83125	0.8962264151	0.4947916667
269	0.6466666667	0.4224106827	0.834375	0.8981481481	0.5052083333
270	0.6421404682	0.4219518448	0.8328125	0.8971962617	0.5
271	0.635451505	0.4212766984	0.8296875	0.8878504673	0.4947916667
272	0.64	0.4210391946	0.83125	0.8888888889	0.5
273	0.64	0.420679746	0.83125	0.8888888889	0.5
274	0.6445182724	0.4199823523	0.8328125	0.8899082569	0.5052083333
275	0.6378737542	0.4194952135	0.8296875	0.880733945	0.5
276	0.642384106	0.4189263978	0.83125	0.8818181818	0.5052083333
277	0.642384106	0.4188133428	0.83125	0.8818181818	0.5052083333
278	0.6445182724	0.4185149712	0.8328125	0.8899082569	0.5052083333
279	0.642384106	0.4181419756	0.83125	0.8818181818	0.5052083333
280	0.6468646865	0.4179450453	0.8328125	0.8828828829	0.5104166667
281	0.6468646865	0.4175747958	0.8328125	0.8828828829	0.5104166667
282	0.6468646865	0.4168437003	0.8328125	0.8828828829	0.5104166667
283	0.6557377049	0.4164171282	0.8359375	0.8849557522	0.5208333333
284	0.6557377049	0.4161836699	0.8359375	0.8849557522	0.5208333333
285	0.6557377049	0.4156426618	0.8359375	0.8849557522	0.5208333333
286	0.6557377049	0.4154202987	0.8359375	0.8849557522	0.5208333333
287	0.6557377049	0.4153541864	0.8359375	0.8849557522	0.5208333333
288	0.6557377049	0.415277139	0.8359375	0.8849557522	0.5208333333
289	0.6578947368	0.4151521624	0.8375	0.8928571429	0.5208333333
290	0.6490066225	0.4148249451	0.834375	0.8909090909	0.5104166667
291	0.6490066225	0.4147879231	0.834375	0.8909090909	0.5104166667
292	0.6490066225	0.4145645839	0.834375	0.8909090909	0.5104166667
293	0.6490066225	0.4142012125	0.834375	0.8909090909	0.5104166667
294	0.6490066225	0.4134843788	0.834375	0.8909090909	0.5104166667
295	0.6490066225	0.4133557661	0.834375	0.8909090909	0.5104166667
296	0.6490066225	0.4133269678	0.834375	0.8909090909	0.5104166667
297	0.6534653465	0.4129049886	0.8359375	0.8918918919	0.515625
298	0.6534653465	0.4126408486	0.8359375	0.8918918919	0.515625
299	0.6534653465	0.4125060505	0.8359375	0.8918918919	0.515625
300	0.6534653465	0.4123840925	0.8359375	0.8918918919	0.515625
301	0.6534653465	0.4123658796	0.8359375	0.8918918919	0.515625
302	0.6534653465	0.4122175317	0.8359375	0.8918918919	0.515625
303	0.6534653465	0.4119742693	0.8359375	0.8918918919	0.515625
304	0.6490066225	0.4115315751	0.834375	0.8909090909	0.5104166667
305	0.6490066225	0.4112234749	0.834375	0.8909090909	0.5104166667
306	0.6490066225	0.4111562954	0.834375	0.8909090909	0.5104166667
307	0.6490066225	0.4109185226	0.834375	0.8909090909	0.5104166667
308	0.6534653465	0.4104328173	0.8359375	0.8918918919	0.515625
309	0.6534653465	0.4099866773	0.8359375	0.8918918919	0.515625
310	0.6534653465	0.4099344204	0.8359375	0.8918918919	0.515625
311	0.6534653465	0.4098714424	0.8359375	0.8918918919	0.515625
312	0.6578947368	0.4092070447	0.8375	0.8928571429	0.5208333333
313	0.662295082	0.4085575226	0.8390625	0.8938053097	0.5260416667
314	0.662295082	0.4079732617	0.8390625	0.8938053097	0.5260416667
315	0.662295082	0.4078347728	0.8390625	0.8938053097	0.5260416667
316	0.668852459	0.4076569047	0.8421875	0.9026548673	0.53125
317	0.6732026144	0.4075222071	0.84375	0.9035087719	0.5364583333
318	0.6644736842	0.4071784464	0.840625	0.9017857143	0.5260416667
319	0.668852459	0.4068346524	0.8421875	0.9026548673	0.53125
320	0.668852459	0.4066071691	0.8421875	0.9026548673	0.53125
321	0.671009772	0.4061727559	0.8421875	0.8956521739	0.5364583333
322	0.671009772	0.406022655	0.8421875	0.8956521739	0.5364583333
323	0.6796116505	0.4055716938	0.8453125	0.8974358974	0.546875
324	0.6796116505	0.4049443179	0.8453125	0.8974358974	0.546875
325	0.6796116505	0.4047253745	0.8453125	0.8974358974	0.546875
326	0.6796116505	0.4042122799	0.8453125	0.8974358974	0.546875
327	0.6796116505	0.4038514817	0.8453125	0.8974358974	0.546875
328	0.6774193548	0.4032889554	0.84375	0.8898305085	0.546875
329	0.6774193548	0.4030943854	0.84375	0.8898305085	0.546875
330	0.6774193548	0.4029190596	0.84375	0.8898305085	0.546875
331	0.6796116505	0.4022464396	0.8453125	0.8974358974	0.546875
332	0.6796116505	0.4018653419	0.8453125	0.8974358974	0.546875
333	0.6796116505	0.4015757084	0.8453125	0.8974358974	0.546875
334	0.6796116505	0.4015330018	0.8453125	0.8974358974	0.546875
335	0.6753246753	0.4014525313	0.84375	0.8965517241	0.5416666667
336	0.6753246753	0.4013234144	0.84375	0.8965517241	0.5416666667
337	0.6753246753	0.4010794701	0.84375	0.8965517241	0.5416666667
338	0.6753246753	0.4008046231	0.84375	0.8965517241	0.5416666667
339	0.6753246753	0.400559569	0.84375	0.8965517241	0.5416666667
340	0.6818181818	0.4003659385	0.846875	0.9051724138	0.546875
341	0.6818181818	0.4001315105	0.846875	0.9051724138	0.546875
342	0.6818181818	0.3997820436	0.846875	0.9051724138	0.546875
343	0.6860841424	0.3993254255	0.8484375	0.905982906	0.5520833333
344	0.6860841424	0.3992938519	0.8484375	0.905982906	0.5520833333
345	0.6860841424	0.3991409988	0.8484375	0.905982906	0.5520833333
346	0.6838709677	0.3990068112	0.846875	0.8983050847	0.5520833333
347	0.6860841424	0.3989742425	0.8484375	0.905982906	0.5520833333
348	0.6860841424	0.3987801388	0.8484375	0.905982906	0.5520833333
349	0.6818181818	0.3983111337	0.846875	0.9051724138	0.546875
350	0.6860841424	0.3981413153	0.8484375	0.905982906	0.5520833333
351	0.6903225806	0.3976871378	0.85	0.906779661	0.5572916667
352	0.6903225806	0.3976871376	0.85	0.906779661	0.5572916667
353	0.6881028939	0.3975532921	0.8484375	0.8991596639	0.5572916667
354	0.6838709677	0.3972145055	0.846875	0.8983050847	0.5520833333
355	0.6881028939	0.3970871202	0.8484375	0.8991596639	0.5572916667
356	0.6838709677	0.396663809	0.846875	0.8983050847	0.5520833333
357	0.6881028939	0.3965189618	0.8484375	0.8991596639	0.5572916667
358	0.6881028939	0.3963242985	0.8484375	0.8991596639	0.5572916667
359	0.6903225806	0.3961232957	0.85	0.906779661	0.5572916667
360	0.6903225806	0.3959030684	0.85	0.906779661	0.5572916667
361	0.6903225806	0.395459382	0.85	0.906779661	0.5572916667
362	0.6903225806	0.3953695	0.85	0.906779661	0.5572916667
363	0.6881028939	0.3949600878	0.8484375	0.8991596639	0.5572916667
364	0.6881028939	0.3947658883	0.8484375	0.8991596639	0.5572916667
365	0.6881028939	0.3944465331	0.8484375	0.8991596639	0.5572916667
366	0.6881028939	0.3942510289	0.8484375	0.8991596639	0.5572916667
367	0.6881028939	0.3941151438	0.8484375	0.8991596639	0.5572916667
368	0.6881028939	0.3939429086	0.8484375	0.8991596639	0.5572916667
369	0.6837060703	0.3936775179	0.8453125	0.8842975207	0.5572916667
370	0.6837060703	0.3933555498	0.8453125	0.8842975207	0.5572916667
371	0.6837060703	0.3932013425	0.8453125	0.8842975207	0.5572916667
372	0.6920634921	0.3926430093	0.8484375	0.8861788618	0.5677083333
373	0.6920634921	0.3924748707	0.8484375	0.8861788618	0.5677083333
374	0.6942675159	0.3923792674	0.85	0.893442623	0.5677083333
375	0.6920634921	0.3919622433	0.8484375	0.8861788618	0.5677083333
376	0.6920634921	0.3917290485	0.8484375	0.8861788618	0.5677083333
377	0.6920634921	0.3914401761	0.8484375	0.8861788618	0.5677083333
378	0.6920634921	0.3912672197	0.8484375	0.8861788618	0.5677083333
379	0.6920634921	0.390565428	0.8484375	0.8861788618	0.5677083333
380	0.6962025316	0.3904323065	0.85	0.8870967742	0.5729166667
381	0.6962025316	0.3902480997	0.85	0.8870967742	0.5729166667
382	0.6962025316	0.3898109127	0.85	0.8870967742	0.5729166667
383	0.7003154574	0.3894507566	0.8515625	0.888	0.578125
384	0.7003154574	0.3890597991	0.8515625	0.888	0.578125
385	0.7003154574	0.3884492715	0.8515625	0.888	0.578125
386	0.7025316456	0.3879237046	0.853125	0.8951612903	0.578125
387	0.6984126984	0.3876086872	0.8515625	0.8943089431	0.5729166667
388	0.6984126984	0.3873913509	0.8515625	0.8943089431	0.5729166667
389	0.6984126984	0.3871714169	0.8515625	0.8943089431	0.5729166667
390	0.6984126984	0.3867686471	0.8515625	0.8943089431	0.5729166667
391	0.6984126984	0.3865080032	0.8515625	0.8943089431	0.5729166667
392	0.7025316456	0.3864433295	0.853125	0.8951612903	0.578125
393	0.7025316456	0.3860042744	0.853125	0.8951612903	0.578125
394	0.7025316456	0.3856224956	0.853125	0.8951612903	0.578125
395	0.7047619048	0.3852669053	0.8546875	0.9024390244	0.578125
396	0.7047619048	0.3850528099	0.8546875	0.9024390244	0.578125
397	0.7047619048	0.3850398422	0.8546875	0.9024390244	0.578125
398	0.7047619048	0.3846850588	0.8546875	0.9024390244	0.578125
399	0.7047619048	0.3844048556	0.8546875	0.9024390244	0.578125
400	0.7047619048	0.3841916319	0.8546875	0.9024390244	0.578125
401	0.7047619048	0.384146165	0.8546875	0.9024390244	0.578125
402	0.6984126984	0.383600779	0.8515625	0.8943089431	0.5729166667
403	0.7006369427	0.3832958736	0.853125	0.9016393443	0.5729166667
404	0.7047619048	0.3829038683	0.8546875	0.9024390244	0.578125
405	0.7088607595	0.3825449429	0.85625	0.9032258065	0.5833333333
406	0.7047619048	0.3820891399	0.8546875	0.9024390244	0.578125
